position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
91,1do4WVvFKBWnTSXfnYpHVZ,Gotham,Booba,337575,130.0,13,8,39,2018,26
92,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,333026,91.0,9,20,-1,2018,26
93,0kiNe5qx5O3CccrvsYL4Y6,Un peu de rêve (en duo avec Claudio Capéo),Vitaa,331431,94.0,15,68,1,2018,26
94,6tvQzeCPwOytDlBYCIOY0n,Breathe,Jax Jones,330943,88.0,15,47,-6,2018,26
95,426xUFAn2XkTYBNKc0KzhC,Who Mad Again (feat. Bamby),Jahyanai King,328914,112.0,3,84,17,2018,26
96,2ep70tBFaPydsmQbAcWsIA,International,L'Algérino,328156,,1,96,new,2018,26
97,01TnVDiet1DFTsyWKUKovl,NUMB,XXXTENTACION,327882,83.0,3,70,-14,2018,26
98,3Dr23qFJG0sm2hkA3cN2z3,Midi dans le ghetto (feat. Ninho),4Keus Gang,322873,81.0,3,33,-17,2018,26
99,55PyQALchJn43CGeN6XHAN,Luna,Moha La Squale,321858,97.0,5,31,-2,2018,26
100,1UJSvTf7RoSew9oRgZkKZm,Maria,Timal,321043,104.0,8,61,4,2018,26
101,140MOeqKlipMQmfmOC73tw,VLT,Dosseh,317944,,1,101,new,2018,26
102,2WptkGRafbgB6p00Q1PDp9,Fais moi la passe,Jul,316730,55.0,2,55,-47,2018,26
103,0N90EmHdOXLnTYDoeLwsmr,Bad Boy,Marwa Loud,315564,89.0,16,32,-14,2018,26
104,7yJ2B2cvNY4sYLkTf8iB1o,Casa de papel,SKG,314276,96.0,8,50,-8,2018,26
105,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,309961,100.0,17,46,-5,2018,26
106,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,308679,98.0,77,1,-8,2018,26
107,0X8DcetL926BYiPJYstJTc,Lucid Dreams,Juice WRLD,302339,124.0,4,107,17,2018,26
108,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,299849,86.0,11,46,-22,2018,26
109,1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,The Weeknd,296255,90.0,13,23,-19,2018,26
110,3ldfGgw7IoLHbaqmspX3ME,De l'autre côté (feat. Nekfeu),Ninho,295038,109.0,42,1,-1,2018,26
111,0uBu60Wd7yzm2sFrj2hSr6,Salé,Niska,294282,108.0,40,2,-3,2018,26
112,6KPTsPIe7faR13q8IfG0l8,Bourgeoisie,Hornet La Frappe,292600,145.0,8,107,33,2018,26
113,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,291890,105.0,24,2,-8,2018,26
114,21YnmkSDhUkmkkni22Svc4,In My Blood,Shawn Mendes,290192,119.0,5,82,5,2018,26
115,1lgunmmIvvsY7mZeN1SL3j,Pourquoi tu forces,DJ Erise,288022,107.0,7,47,-8,2018,26
116,11isH5A99DyVhzRHoZcIHz,Tout est bon,DJ Babs,287021,,1,116,new,2018,26
117,0RsI4r9abN1pSFJro36Hon,Yeux disent,Lomepal,286143,102.0,3,75,-15,2018,26
118,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,Drake,285288,101.0,12,20,-17,2018,26
119,4GCIYE1x1TWJCChPkpy9by,Onizuka,PNL,284753,,63,11,re-enter,2018,26
120,0IyphZd1OKdse4IdjRSJsF,Les 4 fantastiques,L'Algérino,283971,,1,120,new,2018,26
121,34NiK5XnPwHp17MGlyewXA,Fête de trop,Eddy de Pretto,270457,136.0,17,26,15,2018,26
122,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,269432,121.0,11,61,-1,2018,26
123,7rQSQZMVwyobK4icEUrS6d,J'souris,Djadja & Dinaz,269162,118.0,10,21,-5,2018,26
124,1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),Nicki Minaj,268062,117.0,2,117,-7,2018,26
125,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,268060,160.0,3,125,35,2018,26
126,37YNulvDhyzULfhHycmhEl,Madre mia (feat. Ninho),Sadek,267179,128.0,41,6,2,2018,26
127,6xcXAVbDuVT1pCsa2rmDHY,Mobali,Siboy,264210,123.0,52,7,-4,2018,26
128,4Ln4KAwk37peyCh2QpqYnP,Rose,Ninho,261987,125.0,42,5,-3,2018,26
129,2UZW9WOPXdxw9YMG1bebS8,Θ. Macarena,Damso,257417,77.0,61,1,-52,2018,26
130,2HdCh16tdPjle1rm80Y6q7,Reine,Dadju,255276,127.0,31,2,-3,2018,26
131,1gI6FedOWXQ7aSj4FfEiGK,Medellín,Niska,254765,116.0,40,3,-15,2018,26
132,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,254240,133.0,9,39,1,2018,26
133,6PvouhcF7NDx18gVoEzs14,Coffrer,Ninho,252329,110.0,13,4,-23,2018,26
134,0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,250952,122.0,8,22,-12,2018,26
135,1vVZLmZq8gN8pPCEBLjPvD,Mwaka Moon,Kalash,250502,131.0,37,1,-4,2018,26
136,6aT5ROJFLj5SxuLMoNzGoq,Hola,L'Algérino,248653,,1,136,new,2018,26
137,3fsxaVOcdrxun6islmsklq,"Mignon garçon (feat. Naza, KeBlack & Dry)",4Keus,246397,129.0,8,90,-8,2018,26
138,0lkQfsTMmtDA37tjjew9n0,Naha,PNL,245848,,50,26,re-enter,2018,26
139,4s7OqcUEyLJ1RkbzBopRGt,Bling Bling,Kaaris,240909,154.0,34,7,15,2018,26
140,1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),Charlie Puth,240306,142.0,7,89,2,2018,26
141,08hm0V6cTsWDX62hW42sEv,Sick Boy,The Chainsmokers,238443,132.0,10,97,-9,2018,26
142,2r6C2IEw533mDs3sam5Zxx,Tuba Life,Niska,237229,143.0,40,2,1,2018,26
143,00X2yv2vrtritPt2CZnUTZ,Bené,PNL,234067,,62,5,re-enter,2018,26
144,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Nio Garcia,232901,146.0,5,144,2,2018,26
145,4ogvY05K9yCI6RqsC4aYEn,Recherché,Naps,232420,134.0,16,13,-11,2018,26
146,1E3zyoTHtJzsu5CjwIFIhY,Γ. Mosaïque solitaire,Damso,231922,73.0,61,4,-73,2018,26
147,64qdods9r5p6wovmRZdyg3,Sous contrôle,Dadju,231679,150.0,31,26,3,2018,26
148,5tblb3Aojs2S91eE1lxWxP,Billet,Marwa Loud,230867,135.0,16,5,-13,2018,26
149,1oHh0DAi8nJDORn90H97QA,Life,Hamza,230820,189.0,35,49,40,2018,26
150,3alSzdz0U10gV2aXVigYkT,Par amour,Dadju,228707,147.0,31,17,-3,2018,26
151,2nY6MRHWpW0AGXMoGDJOjX,Réseaux,Niska,227939,163.0,40,1,12,2018,26
152,644Y6gowYTqtd2U2XNKzDS,Diarabi,Kaaris,227824,148.0,34,9,-4,2018,26
153,5SUDrRmsOCBVIJn6c9txpk,Adios,L'Algérino,227817,,1,153,new,2018,26
154,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,227690,161.0,20,85,7,2018,26
155,3pWcj8hxj3fsb9TDAcMpEl,Somebody,The Chainsmokers,226799,197.0,2,155,42,2018,26
156,2PYF0x68spLPmGWW4BQv9m,Mama He,Vegedream,225356,140.0,4,74,-16,2018,26
157,4DnHUy01jEA4b5ydC3HgsT,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,223915,159.0,3,157,2,2018,26
158,3IQe7wqTyXxkqeMR8is76T,Tueurs,Damso,223905,95.0,30,6,-63,2018,26
159,2OvV4NjEBRE9v8Oo7QeUCq,Jump (with Trippie Redd),Julia Michaels,222557,139.0,3,126,-20,2018,26
160,2bXZtkOqVVlSt1lpzV9jRv,Valise,Hornet La Frappe,221956,152.0,10,42,-8,2018,26
161,42QPEIMiFx1mXF0OMW0vVL,Marchand de sable Part. 4 (Du SAal),Vegedream,221004,158.0,4,117,-3,2018,26
162,1CYj9Yx8zrYvU93khXvmsA,Friday,Booba,220893,177.0,30,2,15,2018,26
163,0rs6jxe3647mGSc7l18Cq8,Potentiel,Lefa,219877,141.0,12,35,-22,2018,26
164,2UHODXuB7ZOomV4EaxuO0B,Tierquar,RK,218888,153.0,8,91,-11,2018,26
165,13AUrZzDjQujeXMh8kTVIU,Ténébreux #1,Koba LaD,217109,187.0,3,165,22,2018,26
166,0E6PsO3ymCfUh7pJQjBgkj,APESHIT,The Carters,216475,,1,166,new,2018,26
167,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,215000,120.0,6,82,-47,2018,26
168,5UOGzIMvxXyRZIWBbqDcpU,DA,PNL,214081,,43,68,re-enter,2018,26
169,145QaTU2UvcUNkC04RIYkT,Alright,Jain,213560,186.0,3,130,17,2018,26
170,6lOWoTqVnAWXchddtTH31W,Leave a Light On,Tom Walker,213055,137.0,30,24,-33,2018,26
171,26eAvxayGhd7vlrpGRo8SL,Good Vibes (feat. Camden Cox),Basada,210307,,1,171,new,2018,26
172,0C3KHrP7Iacgn0PTvb6VzT,Boîte auto,Ninho,210133,157.0,12,32,-15,2018,26
173,5KKhK2K6RxBL4gpoXKfjst,La rue - Radio Edit,Vegedream,208802,162.0,4,104,-11,2018,26
174,75150PNLhk4LZwCe3ytsUq,Bienvenue à La Banane,Moha La Squale,208388,149.0,25,15,-25,2018,26
175,6kNiPWkBtlizeFtfGcukaC,Calma,Marwa Loud,207213,167.0,12,89,-8,2018,26
176,6Yk4HTvs1Ww41l4c7iyBlH,Be Right Here,Kungs,206967,,1,176,new,2018,26
177,4cSqYCRAdW3AAT8yrvMrkW,Ta marinière,Hoshi,202811,164.0,7,71,-13,2018,26
178,0kHyKhJMukHEPfeh8s7rdM,Born To Be Yours,Kygo,201884,166.0,2,166,-12,2018,26
179,5s9ZfQasBGM8YLNAhXx7or,Follow Your Fire,Kodaline,200459,182.0,3,179,3,2018,26
180,3rSi8CHHz7V96AwRQbbjf6,C'est pas bon,Abou Debeing,200148,173.0,27,79,-7,2018,26
181,4rZ9c0yxEuhoQ6fSXFqKJQ,Cartel (feat. Meryl),Timal,198921,168.0,9,44,-13,2018,26
182,6kkcWYSlRg2DofC3qcWItr,Kid,Eddy de Pretto,198830,165.0,9,129,-17,2018,26
183,0IbEikMmfMHeR4oEcMUO8O,TieksVie,Damso,198525,69.0,15,17,-114,2018,26
184,4Imi1rFR3ptgSLT7CQrVo2,Les menottes,L'Algérino,198122,,1,184,new,2018,26
185,7dndJPTp6wuHXv3F8cxBhm,Tu le C,Lorenzo,197892,171.0,17,7,-14,2018,26
186,3dQ1dbZKG7njiJ4cnXwEJk,Sicario,YL,196451,200.0,18,21,14,2018,26
187,1aZwu6M7UXQxaxpTLCMyhB,Caméléon,Maître Gims,195672,185.0,14,27,-2,2018,26
188,6MJ367SPdow34EgnYBwkwA,Maria Maria,Kendji Girac,195389,103.0,3,79,-85,2018,26
189,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,195135,195.0,16,64,6,2018,26
190,3u3kWFntWbm4YrO5384wqF,Mi Gna - Maître Gims Remix,Maître Gims,194627,176.0,14,8,-14,2018,26
191,0ALYbFTZypQZLwDAPuYECq,Qu'est ce que t'as ?,Marwa Loud,193717,170.0,16,22,-21,2018,26
192,2W5cX1DB5dTJm9zM4GNU6j,Gone (feat. Marvin Brooks),Maan On The Moon,192731,199.0,9,143,7,2018,26
193,4y8L7F837jo9eE2LG3TRGA,Menteuse,KeBlack,192558,190.0,7,157,-3,2018,26
194,4WJ2KAww1FqCkQBgy29x8m,Ça va aller,La Synesia,191694,193.0,6,182,-1,2018,26
195,0lpfafOcflOR0Oz6E1fj48,La 9 - Ruinart,Timal,191441,180.0,9,35,-15,2018,26
196,10orEMnxRsxUidQSPlkqFt,Andalé,L'Algérino,190393,,1,196,new,2018,26
197,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),Martin Garrix,190084,169.0,2,169,-28,2018,26
198,21SKXioSYekcFCgZGV2Rd1,Milano,Soolking,187776,,12,162,re-enter,2018,26
199,03aduXwm6cTqO9bb4XFQ2b,Ε. Signaler,Damso,187450,111.0,61,5,-88,2018,26
200,4eUxD9V0Df1prftDNBpQ9Z,Noche,Lacrim,187036,175.0,32,2,-25,2018,26
1,6aH3QgooXRmx8k8jzrSm3V,A l'Ammoniaque,PNL,1836512,1.0,2,1,0,2018,27
2,1h1wmYG39fp6ZTgwlJ3Cv3,Smog,Damso,1418681,2.0,3,1,0,2018,27
3,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,1288286,5.0,16,3,2,2018,27
4,5N2IdMvsijo5D0Jl3iz6yu,Habitué,Dosseh,1251638,4.0,8,1,0,2018,27
5,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,1141335,6.0,13,5,1,2018,27
6,4L0Iwsk1s8cbdBcEgdm8K5,Feu de bois,Damso,1134021,3.0,3,2,-3,2018,27
7,0G0WC5ghZRRH6LJNNXtK1W,Santana,Alonzo,1128748,10.0,13,7,3,2018,27
8,3XfnssSD9HMQ9LhVOJvXTE,Djadja,Aya Nakamura,1085662,9.0,13,2,1,2018,27
9,36ONiya0OANYknz0GgJmwB,Don’t Matter To Me,Drake,1055296,,1,9,new,2018,27
10,0WxiQqTcK3ZErx2mMWgtm6,Mafiosa (feat. Caroliina),Lartiste,1037607,8.0,19,1,-2,2018,27
11,2VWbHHhWnMzKWPUs4IEEW9,God's Plan,Drake,964640,,1,11,new,2018,27
12,39N9RPD9MRb5WmoLzNzPeA,X,Nicky Jam,952915,11.0,17,6,-1,2018,27
13,0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,940165,7.0,16,7,-6,2018,27
14,63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,895104,12.0,15,11,-2,2018,27
15,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,837321,19.0,6,15,4,2018,27
16,4DMSNaJcSirQN31BSf2BeZ,Toto et Ninetta,Jul,830649,,1,16,new,2018,27
17,4De1ry2yC79qVUR2So9to8,Bwo,Jul,810354,,1,17,new,2018,27
18,3MVTefqbeNX5yHFOmnHy3X,Un Poco,Ninho,800550,20.0,14,7,2,2018,27
19,3jMimE9wZwPxVDiUgzFeDm,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Algérino,783272,17.0,2,17,-2,2018,27
20,2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,777189,,1,20,new,2018,27
21,7HK0UeyxUWJjc6ndRZVKFg,La même,Maître Gims,770745,18.0,15,3,-3,2018,27
22,1bWACDppxjESmjkXMl6cnI,Ipséité - Bonus Track,Damso,756608,14.0,3,14,-8,2018,27
23,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,746637,24.0,12,17,1,2018,27
24,4bZOVCf1wiNELuCH34rFDl,Complètement sonné,KeBlack,741106,49.0,8,24,25,2018,27
25,33IOhptvC2Qoy2UhjiHXLV,Flames,David Guetta,719209,25.0,14,12,0,2018,27
26,4217wwRGc94jTdBATJGZYf,Inspi d'ailleurs,Jul,693330,,1,26,new,2018,27
27,3yndKI4zWEyC36BQYrdKBA,Hit Sale (feat. Roméo Elvis),Therapie TAXI,659248,34.0,22,11,7,2018,27
28,3cYf24Pf7oqX9XOHHrWy38,Silence,Damso,650695,13.0,3,3,-15,2018,27
29,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,646549,30.0,20,9,1,2018,27
30,6csqzTT1S4WMbqUuIoBMKg,Coup de genoux,Jul,641628,,1,30,new,2018,27
31,3mqq0Z92V15UZX4veTK1C3,60 années,Damso,639649,15.0,3,4,-16,2018,27
32,5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,Ariana Grande,637285,27.0,11,17,-5,2018,27
33,3KXoXnPIGBDz5ScITuOdgP,G.O.K.O.U,Kaaris,623852,16.0,2,16,-17,2018,27
34,2qXmVc811574AdIdDgayRP,Bob Marley,Dadju,611145,,1,34,new,2018,27
35,72EqEemOS6xMrn3zmzL12Y,Julien,Damso,587770,21.0,3,5,-14,2018,27
36,1XcnxfOeLvLPGh2Drr2yNb,"Bella ciao (feat. Maître Gims, Vitaa, Dadju & Slimane)",Naestro,584637,36.0,7,9,0,2018,27
37,0m1jupQxvvQFqNeO7RXnK8,Baltringue,Damso,580119,22.0,3,6,-15,2018,27
38,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,578979,26.0,5,26,-12,2018,27
39,0JOJx8jx0dWZk33MsvRZrB,Juste pour voir,S.Pri Noir,568556,37.0,8,20,-2,2018,27
40,0gpZwVDOcUiyZ0C4rJbzWt,Tout grailler,Jul,559509,,1,40,new,2018,27
41,4dSoDnmR9opAQ8KxUc9SbC,Mad Love,Sean Paul,557492,,1,41,new,2018,27
42,7D2KvtZkgkTKWYu2X24qyv,Dix leurres,Damso,556686,23.0,3,7,-19,2018,27
43,7boPPE857KEqCIHNwFkDop,Audio,Sia,549675,39.0,7,39,-4,2018,27
44,71SEHJPt1iDwGkBhUOAXDP,Survival,Drake,547754,,1,44,new,2018,27
45,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,547601,46.0,10,30,1,2018,27
46,6pJMDcYj8jHDGdEVWNwBMH,Guerilla,Soolking,539563,,1,46,new,2018,27
47,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,534004,44.0,22,16,-3,2018,27
48,6OZ0yjdc8QQPxnQ2T6lGlg,Pim pom,Jul,531402,,1,48,new,2018,27
49,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,526514,75.0,3,49,26,2018,27
50,4qEaGzNhfBH0BxcU62qiTF,Fais moi la passe,Jul,522499,,1,50,new,2018,27
51,5fcM0StdQxMjzulVGhFkHN,8 Out Of 10,Drake,520667,,1,51,new,2018,27
52,1iSZPndzmY6NvL1jAtIvY1,I'm Upset,Drake,509289,,1,52,new,2018,27
53,2jKp7ANX1w8h5xiuxkqQqZ,Quelqu'un d'autre t'aimera,Jul,508561,,1,53,new,2018,27
54,4BiiDQtijdt0WdtiyIPhnO,Magenta Riddim,DJ Snake,508467,,1,54,new,2018,27
55,4uloft7ZE54WflsuqFmjC7,Elevate,Drake,508310,,1,55,new,2018,27
56,6KuqAtoeVzxAYOaMveLNpH,Dura,Daddy Yankee,506201,,1,56,new,2018,27
57,1HDv4ptf1kBNMzqmlL3JcI,Même issue,Damso,501890,28.0,3,8,-29,2018,27
58,1v1IXPXl73Z7zy6f5tUa9n,Emotionless,Drake,501179,,1,58,new,2018,27
59,5cTZzTHQyApFERuGxYdM9k,TKT,Jul,496477,,1,59,new,2018,27
60,0JOMo3ok3MKpwfKgpwzHdR,Introduction (Damso / Lithopédion),Damso,485390,31.0,3,10,-29,2018,27
61,73Up1MK7ZdxYfgI6yshtB0,Mélancolie du soir,Jul,484110,,1,61,new,2018,27
62,0HVv5bEOiI9a0QfgcASXpX,Nice For What,Drake,481261,,1,62,new,2018,27
63,4ueL4j6iOPX23UG5VsvGrm,Désaccordé,Vald,481186,,1,63,new,2018,27
64,6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,480721,60.0,14,31,-4,2018,27
65,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,476321,29.0,21,29,-36,2018,27
66,6utOk7HNjuKFymilRWisVo,Je fais mes bails,Jul,470440,,1,66,new,2018,27
67,3i83LMUDd2hMIBzKDPuMrq,Festival de rêves,Damso,469959,32.0,3,9,-35,2018,27
68,5ljDRYaFEZy9INmM8Fl81e,"My Life Is Going On (Cecilia Krull vs. Gavin Moss) [Música Original de la Serie de TV ""La Casa de Papel""]",Cecilia Krull,465551,57.0,7,39,-11,2018,27
69,1MFSD0AkPk8Yq7TDEhrHcb,Bella ciao - HUGEL Remix,El Profesor,459191,53.0,5,17,-16,2018,27
70,1qRZfv2ZbAZGPnfbIV3YvD,M.I.L.S 2.0,Ninho,458083,52.0,14,1,-18,2018,27
71,7KpaIREkfpgRuY8OmGwqh9,Aux paradis,Damso,450700,35.0,3,11,-36,2018,27
72,7k5HgarMbFipRP0y1Ko8Fc,Country,Niska,450528,48.0,11,25,-24,2018,27
73,6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,446450,62.0,18,16,-11,2018,27
74,6UZQWzlBuXZ4Yp9FBkNZIF,Pekenio,Jul,443748,,1,74,new,2018,27
75,1j0ejJFJZtnIoKE05pvyxO,Je pilote,Jul,442580,,1,75,new,2018,27
76,7txPE73wHbuXYkM1h8zNrG,Mob Ties,Drake,439066,,1,76,new,2018,27
77,3Tm8FfsoIgqk1gXHrOION9,Train de vie,Koba LaD,436822,,1,77,new,2018,27
78,0bAkKNCQfWkexHFn7fIKns,In My Feelings,Drake,433308,,1,78,new,2018,27
79,5iVtoXayrk2o1lztYYYTff,Perplexe,Damso,429311,40.0,3,14,-39,2018,27
80,00YUNap0MFncqzzuvwzUlS,Paradise,Lefa,421913,73.0,8,50,-7,2018,27
81,62bcGQNU37sFnNYkT3x6j9,Bientôt je me taille,Jul,420951,,1,81,new,2018,27
82,6dN7nkvH6HaRxVQETt6agT,Arrivant,Timal,416986,63.0,10,19,-19,2018,27
83,7snM16IPaoNqJyfMx35DSr,Noir meilleur,Damso,414287,42.0,3,15,-41,2018,27
84,514rhnksEwHUh6LxXsQ4Y9,Back To You,Selena Gomez,413096,58.0,7,32,-26,2018,27
85,79m95shJaTK0aSogeQQTyD,Demain - Bigflo & Oli X Petit Biscuit,Bigflo & Oli,412784,,1,85,new,2018,27
86,7sL89oFc1AcgjG5Q6tCkID,Bandolero,Moha La Squale,404538,61.0,6,17,-25,2018,27
87,1CoD4tVvtBoW9Tzb9FaDsM,William,Damso,404511,43.0,3,12,-44,2018,27
88,4rn74Ia600sIwmc29vCSDM,NMI,Damso,403871,45.0,3,13,-43,2018,27
89,0eDU1adKo7MrIvsD3MjAHv,Bep Bep,Sadek,400998,,1,89,new,2018,27
90,55PyQALchJn43CGeN6XHAN,Luna,Moha La Squale,397342,99.0,6,31,9,2018,27
91,6XQezQJyuq0ErMjk53SROP,Au pire,Jul,396912,,1,91,new,2018,27
92,3Yw09dj3cTXsAzlLjgBfIP,Talk Up,Drake,393984,,1,92,new,2018,27
93,4cYFep5SECqb4EsSkF82e0,La pluie (feat. Stromae),Orelsan,393489,69.0,34,9,-24,2018,27
94,14hLSMLJ86sHRklJ62tH58,Django,Dadju,388143,,1,94,new,2018,27
95,1iERCj7yp6cYHkDkKFhWUs,Petit frère,Jul,387843,,1,95,new,2018,27
96,19MBk3PbNFE36wqIqkMq9H,La Cintura,Alvaro Soler,383635,80.0,4,80,-16,2018,27
97,6dAx0jUY9lnXEtBiK7e2ZZ,Vai et viens,Lartiste,379300,66.0,19,8,-31,2018,27
98,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,375415,,3,98,re-enter,2018,27
99,4DnHUy01jEA4b5ydC3HgsT,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,373351,157.0,4,99,58,2018,27
100,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),XXXTENTACION,365807,47.0,6,37,-53,2018,27
101,1xZA0qvWfCcsNlzZXmCnJh,Favela,Naps,364628,76.0,17,25,-25,2018,27
102,6eYxmK9fdL4hwLnXG2zY3s,Look At Me!,XXXTENTACION,360567,59.0,3,59,-43,2018,27
103,2vhtSxafD2QxfTU0r7GsvJ,Loca,Jul,360293,,1,103,new,2018,27
104,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,358187,65.0,3,57,-39,2018,27
105,5Lh8rn501oEvsIJjPxNBhE,La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,352627,89.0,5,49,-16,2018,27
106,63caneNnvLhMRegaFra7GC,Les temps changent comme les gens,Jul,345484,,1,106,new,2018,27
107,7cfvP13Bqb1EyCZQiYsLum,Can’t Take A Joke,Drake,345112,,1,107,new,2018,27
108,145QaTU2UvcUNkC04RIYkT,Alright,Jain,345083,169.0,4,108,61,2018,27
109,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,343250,88.0,5,88,-21,2018,27
110,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,342937,54.0,8,54,-56,2018,27
111,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,342709,72.0,24,28,-39,2018,27
112,47YaaXykE1gR4PRBpkDtKr,Lundi,Sofiane,338936,,1,112,new,2018,27
113,1fC9fXaAcGij5csr982PPG,Tard la night,Damso,335789,56.0,3,18,-57,2018,27
114,0fACF9oFLE2IOaEyRvRTrL,Fallait pas,Marwa Loud,324578,85.0,17,4,-29,2018,27
115,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,324463,90.0,6,67,-25,2018,27
116,1UJSvTf7RoSew9oRgZkKZm,Maria,Timal,324049,100.0,9,61,-16,2018,27
117,7BtAkqRFQjvOYOq5k5mlCb,Fendi,Ninho,319579,70.0,14,2,-47,2018,27
118,1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),Nicki Minaj,311543,124.0,3,117,6,2018,27
119,7gjomZsYYz3mimESUqDpE0,Bella Ciao - Bonus track,Rémy,311254,78.0,8,37,-41,2018,27
120,2jBleFNl3YK8lyJc1OvxXt,Jusqu'au dernier gramme,PNL,311066,71.0,77,18,-49,2018,27
121,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,310838,106.0,78,1,-15,2018,27
122,58131o8uxrMChDSG06NU71,En attendant,Jul,305748,,1,122,new,2018,27
123,4yMEImCQkSAydckSKKBud7,Mauvaises tentations,Jul,304155,,1,123,new,2018,27
124,0N90EmHdOXLnTYDoeLwsmr,Bad Boy,Marwa Loud,304003,103.0,17,32,-21,2018,27
125,0kiNe5qx5O3CccrvsYL4Y6,Un peu de rêve (en duo avec Claudio Capéo),Vitaa,301684,93.0,16,68,-32,2018,27
126,1sPLURKAosM3Jampgp9AWq,Sandra’s Rose,Drake,300475,,1,126,new,2018,27
127,140MOeqKlipMQmfmOC73tw,VLT,Dosseh,299587,101.0,2,101,-26,2018,27
128,64ESN8bWh3cWVMkEeGZj7p,Dans sa bulle,Jul,295960,,1,128,new,2018,27
129,1do4WVvFKBWnTSXfnYpHVZ,Gotham,Booba,288157,91.0,14,8,-38,2018,27
130,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,286953,125.0,4,125,-5,2018,27
131,2RAeY8dPj6KmStROfEigjV,Peak,Drake,282742,,1,131,new,2018,27
132,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,282544,108.0,12,46,-24,2018,27
133,1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,The Weeknd,282050,109.0,14,23,-24,2018,27
134,0X8DcetL926BYiPJYstJTc,Lucid Dreams,Juice WRLD,280509,107.0,5,107,-27,2018,27
135,0CERDH1BDBlCSPNCwMiZK7,C'était pas gagné,Moha La Squale,277291,84.0,6,24,-51,2018,27
136,4xlNVVbZUqMMZPKM2ZLI7A,Bodyguard,MHD,276244,81.0,2,81,-55,2018,27
137,1lgunmmIvvsY7mZeN1SL3j,Pourquoi tu forces,DJ Erise,274793,115.0,8,47,-22,2018,27
138,7yJ2B2cvNY4sYLkTf8iB1o,Casa de papel,SKG,273824,104.0,9,50,-34,2018,27
