position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
29,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,116198,29.0,8,14,0,2019,1
30,08XBLK5BlN5ZBLukMO49jy,Kaerimichiwa Toomawarishitakunaru,Nogizaka46,115508,49.0,7,8,19,2019,1
31,5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - 2011 Mix,Queen,114514,36.0,8,28,5,2019,1
32,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,110748,35.0,26,25,3,2019,1
33,4IubwxgmXeZtDtYjTaT9gN,鱗(うろこ),Motohiro Hata,110023,60.0,27,19,27,2019,1
34,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,109660,45.0,5,27,11,2019,1
35,7ztdl6cnbJgHRdMkKldkts,キセキ,GReeeeN,109292,46.0,71,21,11,2019,1
36,69jrtjVjyzRyPCDg0dHYCX,生きていたんだよな,Aimyon,109216,43.0,19,30,7,2019,1
37,31yv1hR9gw1WSEmtqsaZbD,花束を君に,Hikaru Utada,108744,54.0,27,11,17,2019,1
38,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,108727,57.0,10,38,19,2019,1
39,4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered,Queen,108702,37.0,8,21,-2,2019,1
40,7GqWnsKhMtEW0nzki5o0d8,Killer Queen - 2011 Mix,Queen,106430,38.0,8,19,-2,2019,1
41,0I20rLT2MJDhcF96AjbNYo,Stay,Zedd,102636,71.0,53,4,30,2019,1
42,4feDzcxtXRU8clyOluco5Y,どんなときも。,Noriyuki Makihara,102533,47.0,55,25,5,2019,1
43,6UrocZrUx9Nb490ACF5UBP,満月の夜なら,Aimyon,102489,63.0,22,43,20,2019,1
44,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,102281,67.0,71,12,23,2019,1
45,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,98324,73.0,31,4,28,2019,1
46,5RbMlPFL4gVyEHW2lEOuzG,奏(かなで),Sukima Switch,97582,58.0,20,46,12,2019,1
47,0kA7SWxWPYqSyIbMl51X5b,君に届け,flumpool,97420,70.0,41,25,23,2019,1
48,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered,Queen,96422,51.0,8,29,3,2019,1
49,0XvOvUbvflmXxU8yqnF8Cp,Stand By You,Official HIGE DANdism,96360,50.0,12,15,1,2019,1
50,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,94576,59.0,20,9,9,2019,1
51,2PwOOgg8PavBNIWsPLIkr3,まっしろ,Vickeblanka,84592,44.0,7,22,-7,2019,1
52,6YcvfXy4wTvjaIniIBuh30,AM11:00,HY,80324,72.0,50,21,20,2019,1
53,40cPkRjw5aLQIOjaqgUVnB,RAIN,SEKAI NO OWARI,80093,93.0,68,8,40,2019,1
54,0a3587n25Xhw098UeEbeJq,青と夏,Mrs. GREEN APPLE,78071,65.0,25,6,11,2019,1
55,6g93YtKKHU2H1qIqhLIL0Y,Kataomoi,Aimer,77509,91.0,70,55,36,2019,1
56,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,77434,74.0,20,6,18,2019,1
57,7vwXjDrZT2mqiFynlEwwgG,さよならの前に,AAA,76868,81.0,71,21,24,2019,1
58,3UJIq4L2TI6vdKyW0ed0e4,獣ゆく細道,Sheena Ringo,76417,131.0,14,5,73,2019,1
59,0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,76413,97.0,27,55,38,2019,1
60,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,76058,82.0,21,9,22,2019,1
61,4f3nDjgqXurMryYBSp0TZD,The Beginning,ONE OK ROCK,75738,78.0,71,24,17,2019,1
62,5YP52gnoypy9H1jg5RIwUW,ロビンソン,SPITZ,75189,77.0,56,38,15,2019,1
63,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,74148,56.0,9,53,-7,2019,1
64,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,73577,79.0,3,59,15,2019,1
65,3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,BTS,73458,83.0,33,1,18,2019,1
66,7M3TZDUNvaNBo0qtWVaZif,WanteD! WanteD!,Mrs. GREEN APPLE,73316,96.0,38,23,30,2019,1
67,77m6PiiPEQGUxjNELzMyiF,Synchronicity,Nogizaka46,73279,143.0,34,12,76,2019,1
68,3KLygy1YWhmrQx0GRs7IOx,Rise,Jonas Blue,72868,84.0,8,44,16,2019,1
69,7b740cSOAeaW9SWiD1G823,Blizzard,Daichi Miura,70508,85.0,8,42,16,2019,1
70,5xJgF12zKoxMqayN8YldLB,ふたりの世界,Aimyon,70327,92.0,10,70,22,2019,1
71,70xcWRujaf34LOu0Vdubtp,innocent world,Mr.Children,69560,87.0,34,19,16,2019,1
72,5PF0IW8iHqOcTWAyRqiDzb,Home,Shota Shimizu,69497,88.0,71,24,16,2019,1
73,4Eb5cLWxKQUoUQaKUYSRgI,LIKEY,TWICE,69396,104.0,62,5,31,2019,1
74,2iQeswvPmr9pAlBjx6Ilyb,浪漫飛行,Kome Kome Club,68762,99.0,47,54,25,2019,1
75,281tmNk46TBQS9ACYMLYyA,Dance The Night Away,TWICE,68677,90.0,26,11,15,2019,1
76,0u2DOByL0CghKtcvSkQAiQ,Don't Think Twice,Hikaru Utada,68328,52.0,4,41,-24,2019,1
77,6MWtB6iiXyIwun0YzU6DFP,Wow.,Post Malone,67658,,1,77,new,2019,1
78,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,67204,141.0,51,1,63,2019,1
79,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,67071,121.0,29,14,42,2019,1
80,04vWAqnvToa2v4D4A2yhzH,トリコ,Nissy,66786,80.0,14,26,0,2019,1
81,0eio2xxlLcgMCSMPgJseeI,R.Y.U.S.E.I.,J Soul Brothers III from EXILE TRIBE,66784,160.0,51,52,79,2019,1
82,2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),Steve Aoki,66110,76.0,8,11,-6,2019,1
83,5Bg0HkfaRYRx8A7tMrjT9Z,君が好き,Shota Shimizu,65807,105.0,71,16,22,2019,1
84,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,65332,100.0,14,6,16,2019,1
85,6Qq8UOS6QzeSYFUVXC5wEB,何度でも,DREAMS COME TRUE,64731,102.0,55,39,17,2019,1
86,0mf82mK5aeZm4vN9HM2InQ,I LOVE YOU,Chris Hart,64641,113.0,57,20,27,2019,1
87,1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,Queen,64607,95.0,7,65,8,2019,1
88,5DMEvbg3gUmiR5HIBWdveV,ノーダウト,Official HIGE DANdism,64370,108.0,30,13,20,2019,1
89,0pfjlc96u3vv2cJkXEnrPC,DIAMONDS (ダイアモンド),Princess Princess,60149,125.0,16,69,36,2019,1
90,42JrgapwGBuPHG9YKjR6dj,Tomorrow never knows,Mr.Children,60105,94.0,21,12,4,2019,1
91,4bK6qPvD4xB8npRkZa1a55,Kimiga Kureta Natsu,Leo Ieiri,60001,127.0,48,22,36,2019,1
92,3MN7FLxXoYpAG0S96C9VqO,世界はあなたに笑いかけている,Little Glee Monster,59989,,9,65,re-enter,2019,1
93,64Ce9XO5NHzgPiKZ71j9Rl,Flavor Of Life,Hikaru Utada,59804,134.0,3,93,41,2019,1
94,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,59700,128.0,71,11,34,2019,1
95,0YwBZKT8JE4U5TwmYE9BV9,Radio Ga Ga - Live Aid,Queen,59548,110.0,8,72,15,2019,1
96,5SDVaYU4nfaIV0rNSlWSCa,三日月,ayaka,59477,157.0,28,96,61,2019,1
97,2PeCrMLUayMPZnLZPkJxOJ,NAO,HY,59427,109.0,41,97,12,2019,1
98,6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,59242,115.0,8,76,17,2019,1
99,5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,59157,123.0,23,2,24,2019,1
100,5SE57ljOIUJ1ybL9U6CuBH,DNA,BTS,58983,136.0,68,3,36,2019,1
101,2xJCMIJfcNYDc5iR0sAm2O,New Rules,Dua Lipa,58867,146.0,11,95,45,2019,1
102,0todbbT9g5uQGbeFCiBf2F,imagine,Ariana Grande,58857,66.0,3,52,-36,2019,1
103,60ZBZn5Oy1envlLHd2s7Od,Garasu Wo Ware!,Keyakizaka46,58684,,33,8,re-enter,2019,1
104,3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),Clean Bandit,58451,138.0,5,73,34,2019,1
105,27VzBf5TfcPrhoylqxQ46v,僕のこと,Mrs. GREEN APPLE,58353,,1,105,new,2019,1
106,5KaplUYIDvsFe69z7UArVt,光榮之橋,Yuzu,58268,122.0,54,51,16,2019,1
107,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,58130,120.0,13,59,13,2019,1
108,5lP7oqYYLpIhUv33KdS4HX,漂白,Aimyon,57038,130.0,8,108,22,2019,1
109,1XjipVUiZ6PAAWYbUuSQnS,Candy Pop,TWICE,56924,,9,104,re-enter,2019,1
110,6ceKChoZYLdw24Ph1CDFUJ,BDZ,TWICE,56792,177.0,17,4,67,2019,1
111,6DE61O4fNPiBAQWzldBnbv,花,ORANGE RANGE,56671,148.0,13,108,37,2019,1
112,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,56602,114.0,29,4,2,2019,1
113,5ofnFjLvOgZP94zmDXi3HT,Influencer,Nogizaka46,56507,180.0,49,15,67,2019,1
114,4NBTZtAt1F13VvlSKe6KTl,This Feeling,The Chainsmokers,56442,112.0,3,79,-2,2019,1
115,73xYYths9kvmFvYsd9gC9Z,楓,SPITZ,56282,124.0,56,36,9,2019,1
116,4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,56182,150.0,27,86,34,2019,1
117,3pA7Zp3qRuAJOy7AqV7zcH,Ambivalent,Keyakizaka46,55937,101.0,17,20,-16,2019,1
118,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,55621,147.0,27,70,29,2019,1
119,1nMbZ9OsVNSLEyijI80EST,TT,TWICE,54592,132.0,71,36,13,2019,1
120,4E88SLBhlKjBh2cpIHrYso,マトリョーシカ,Aimyon,54030,161.0,8,120,41,2019,1
121,6gxF4ibm6S95UUC6vyIiln,Heart Shaker,TWICE,53503,164.0,55,30,43,2019,1
122,4XaG9IpCXklOcuau1sIrUX,We Are The Champions - Live Aid,Queen,53277,145.0,7,109,23,2019,1
123,6ddbslC9nFUFgscup9R2j3,壊れかけのRadio,Hideaki Tokunaga,52696,153.0,23,77,30,2019,1
124,6CQ5WvprBENUd53lv9UzAh,Pieces of a Dream,CHEMISTRY,52603,156.0,56,35,32,2019,1
125,0PAyiPTz8gL0udQnSasc5G,TT - Japanese ver.,TWICE,52506,193.0,69,3,68,2019,1
126,41NIQxcwqfE4M4iJ6UQHFX,"Hello, my friend",Yumi Matsutoya,51780,,8,36,re-enter,2019,1
127,3JrxNi0sQ1Lnx8eGonp3Ma,にじいろ,ayaka,51731,137.0,64,60,10,2019,1
128,5jc5WQlrri3B5MkLByPsuv,みんな空の下,ayaka,50700,126.0,18,120,-2,2019,1
129,0WdGQhoAP2LBsqr5Jhit2g,What Lovers Do,Maroon 5,50643,197.0,9,107,68,2019,1
130,4YJUTdZ0Pgl0ZeNyHYXeLd,Love Of My Life - Remastered 2011,Queen,50073,163.0,6,126,33,2019,1
131,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,50028,170.0,26,13,39,2019,1
132,4Qoy76tEOBaCEvuydNQ2ep,Sign,Mr.Children,49861,144.0,22,47,12,2019,1
133,4zVWxMB1QqpUJR4iVMXET8,Yasashisa De Afureru Youni,JUJU,49776,,1,133,new,2019,1
134,4eg2pQu51SsltJSWKoRpSy,Everything,MISIA,49606,111.0,25,111,-23,2019,1
135,2AIWoHr9DF6y4KALCBKWQS,IDOL,BTS,49381,162.0,19,3,27,2019,1
136,7b7U8EnH4gB3a9qphGYVoj,Silent Majority,Keyakizaka46,49340,174.0,40,73,38,2019,1
137,2wVDWtLKXunswWecARNILj,SOLO,JENNIE,49255,149.0,7,57,12,2019,1
138,4QXpGTmnWwftsbcSVhBeAm,"Hello,Again~昔からある場所~",My Little Lover,49135,151.0,29,53,13,2019,1
139,1XT0cpl9g0GuRQJao2nqXd,Kanzen kankaku Dreamer,ONE OK ROCK,49101,169.0,71,46,30,2019,1
140,39HrUxcvKF3jtLz7fUDWXc,First Love,Hikaru Utada,48960,179.0,27,98,39,2019,1
141,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,48596,187.0,20,105,46,2019,1
142,6hj7oouO8ySuG6w4FyOryI,G-ENERGY,GENERATIONS from EXILE TRIBE,48362,194.0,2,142,52,2019,1
143,3e9PBNxsJtjf7U2S2YEux5,Illumination,SEKAI NO OWARI,48195,41.0,12,32,-102,2019,1
144,5n6RDaGFSN88oRWuGtYAIN,The Show Must Go On - 2011 Mix,Queen,47905,175.0,7,130,31,2019,1
145,5Fla3zyOCcIRqrDoKLU0DP,Let You Love Me,Rita Ora,47725,158.0,6,64,13,2019,1
146,6zeeWid2sgw4lap2jV61PZ,Better,Khalid,47277,,9,70,re-enter,2019,1
147,6qt4DNJ94JlcYw5aZJP9D1,愛のうた,Kumi Koda,46982,189.0,30,110,42,2019,1
148,0ljEFYEFuqspdPCWn75FPP,Sugar,Maroon 5,46911,173.0,26,102,25,2019,1
149,2AkmdLbVKS1steeZdy8H1l,I Want To Break Free - Single Remix,Queen,46868,171.0,6,118,22,2019,1
150,6YtmVjtDWDbac5tcto0BAn,Sobakasu,JUDY AND MARY,46738,192.0,60,53,42,2019,1
151,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),benny blanco,46626,,3,145,re-enter,2019,1
152,78LQTUp1f8APWgFNZNOD5y,if...,DA PUMP,46205,184.0,6,152,32,2019,1
153,5Tj1wsJ6wE3Mf1MD0uKGnu,チェリー,SPITZ,45931,168.0,14,100,15,2019,1
154,13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,Dua Lipa,45581,178.0,11,8,24,2019,1
155,7gpVG8fQjh5YLViIWy3HHh,桜坂,Masaharu Fukuyama,45296,,31,56,re-enter,2019,1
156,2zfp0uBgIDwdNZyK1aRyy6,HONEY,RIRI,45261,140.0,5,39,-16,2019,1
157,6PO8T4qt3FHfauSs98zO9j,Dream,Shota Shimizu,45230,,69,17,re-enter,2019,1
158,2xGjteMU3E1tkEPVFBO08U,This Is Me,Keala Settle,45208,,38,3,re-enter,2019,1
159,7dJAjN3zxNx4ff03CiWhL9,Yuki No Hana,Mika Nakashima,44997,,1,159,new,2019,1
160,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,44910,,1,160,new,2019,1
161,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,Taylor Swift,44758,186.0,68,84,25,2019,1
162,2YtGffDs1z9VOZRLW1Iv5J,いいんですか?,RADWIMPS,44638,,6,162,re-enter,2019,1
163,6p6w8AOMCS2kzUOeGAlo2S,つつみ込むように・・・,MISIA,44267,,18,111,re-enter,2019,1
164,1tcEqPHAQCOKIHwUMQ2POT,Love Love Love,DREAMS COME TRUE,43764,190.0,38,95,26,2019,1
165,1CAksvEO6oRHd9bBKWAfuY,One Last Time,Ariana Grande,43729,176.0,13,107,11,2019,1
166,6Flllj0iIJPwXUpxL9KdxC,Choucho Musubi,Aimer,43638,182.0,66,60,16,2019,1
167,4x3D2HXv8CbtJKRPSI6RhS,sasanqua,SEKAI NO OWARI,43380,,19,43,re-enter,2019,1
168,3zfyzbHuqcT2AAffAyLm02,プラネタリウム,Ai Otsuka,43339,172.0,46,131,4,2019,1
169,1RI9DeYuc16mTzr94zGjfC,アルペジオ,[Alexandros],42793,154.0,6,47,-15,2019,1
170,0xYSgQHddr1lh6IfqWgn2W,ロマンスの神様,Kohmi Hirose,42704,159.0,9,152,-11,2019,1
171,6Fl9MoM9BDk6vwbHqBBZeK,Ay-Oh - Live Aid,Queen,42611,,6,139,re-enter,2019,1
172,1nQRg9q9uwALGzouOX5OyQ,Radio Ga Ga - 2011 Mix,Queen,42124,,3,170,re-enter,2019,1
173,27HO7LrCceUrKQtvQNa8vk,go for it! - VERSION'18,DREAMS COME TRUE,41985,,1,173,new,2019,1
174,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,41926,,63,12,re-enter,2019,1
175,2QvLlmXqx0IbWehDdA2hrx,たしかなこと,ayaka,41683,183.0,7,175,8,2019,1
176,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,41627,200.0,20,136,24,2019,1
177,45jGOHwYKgsRYbAJ8DR61d,ひまわりの約束,Motohiro Hata,41594,,33,89,re-enter,2019,1
178,5ekobRVHvm435Eipr1StAg,Hammer To Fall - Live Aid,Queen,41440,,5,165,re-enter,2019,1
179,0albLGvYx6ftOUJ7KF0i5I,STAY TUNE,Suchmos,41304,,60,60,re-enter,2019,1
180,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,41291,,37,21,re-enter,2019,1
181,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,40812,,1,181,new,2019,1
182,4je3QjYSt5H7QmSV5zO0Qo,蕾(つぼみ),KOBUKURO,40799,,3,165,re-enter,2019,1
183,3TTTu92boD1Tqa4cuH0Hxx,そばにいるね,Thelma Aoyama,40698,166.0,16,96,-17,2019,1
184,2eTKpQqQNohQ7X4Qp66gB9,Good Life,Shota Shimizu,40693,,17,70,re-enter,2019,1
185,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,40614,,15,114,re-enter,2019,1
186,57sk9X1fPLXRfkw74XNrmK,We Are,ONE OK ROCK,40377,196.0,23,84,10,2019,1
187,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,40062,,32,24,re-enter,2019,1
188,3emCzvUm5FsQnofdNQL73a,Break Free,Ariana Grande,40020,,20,150,re-enter,2019,1
189,4jaaMznp3KPllxbmRdiIbx,Hanataba No Kawari Ni Melody Wo,Shota Shimizu,39980,,27,72,re-enter,2019,1
190,33NAYATbWRoo5RuEP30JBZ,Love Shot,EXO,39862,167.0,3,120,-23,2019,1
191,40jVj558cVitsa0GKnFKR0,Can You Keep A Secret?,Hikaru Utada,39861,,14,112,re-enter,2019,1
192,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,39807,,22,89,re-enter,2019,1
193,5rfUCmoI7axj6mjpu1Rto5,さくら,Ketsumeishi,39681,195.0,21,42,2,2019,1
194,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,39626,,61,45,re-enter,2019,1
195,4HxP6JOfuxnJUZY21zo4hF,DEJAVU,AAA,39270,165.0,14,19,-30,2019,1
196,6EjGsUuJmyxdHjKzGN8kPy,海の声,Taro Urashima,39087,,17,105,re-enter,2019,1
197,3wJHCry960drNlAUGrJLmz,ただ君に晴れ,ヨルシカ,39058,,11,80,re-enter,2019,1
198,315z5bDr8oJ0OAxD3jQZmH,ひまわりの約束,Motohiro Hata,39004,,51,66,re-enter,2019,1
199,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,38956,,63,46,re-enter,2019,1
200,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,38654,,27,11,re-enter,2019,1
1,0sSG83UxY15ft1E2N9THYF,今夜このまま,Aimyon,351166,1.0,12,1,0,2019,2
2,0jWVUKsIoyo3zw64RaEWYg,マリーゴールド,Aimyon,332005,2.0,25,2,0,2019,2
3,59eluCMn0XbOWqeWQ91FTM,君はロックを聴かない,Aimyon,274619,4.0,49,3,1,2019,2
4,0N8Xztr4pBHJ7V0moJWhbO,愛を伝えたいだとか,Aimyon,221550,8.0,48,4,4,2019,2
5,4IouQaO9GkaHC7AtMErdSa,打上花火,DAOKO,217624,5.0,56,1,0,2019,2
6,5HXCP7b8k64WdZ1G0Bbc13,U.S.A.,DA PUMP,212066,3.0,5,3,-3,2019,2
7,76flsS3UnNr7UQIz6JmVT3,Ainokatachi (feat. HIDE (GReeeeN)),MISIA,206289,13.0,2,7,6,2019,2
8,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - 2011 Mix,Queen,186797,7.0,10,3,-1,2019,2
9,77lmDcPPyY6kK907gdgC6i,HANABI,Mr.Children,171493,9.0,35,1,0,2019,2
10,2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,170675,16.0,10,3,6,2019,2
11,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,166095,6.0,72,1,-5,2019,2
12,1vVm7saDXHk99SU5BFUDpp,Stand Out Fit In,ONE OK ROCK,164219,19.0,7,2,7,2019,2
13,0ve9Tpz8Yw0I4eXhWsy21o,ワタリドリ,[Alexandros],163325,10.0,72,7,-3,2019,2
14,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,160985,15.0,10,2,1,2019,2
15,2H3bOGOE50qEo5wAYoJiwL,貴方解剖純愛歌〜死ね〜,Aimyon,154669,25.0,23,15,10,2019,2
16,46gSY0U7ZZCmd7EuJuo15N,恋音と雨空,AAA,151443,12.0,72,7,-4,2019,2
17,7CmWXD3w1xOO53AAO4LRVQ,愛をこめて花束を,Superfly,151078,11.0,72,6,-6,2019,2
18,0QKmcZNAST4GytJYmkN05D,Sayonara Elegy,Masaki Suda,149900,22.0,42,1,4,2019,2
19,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,149773,38.0,11,19,19,2019,2
20,7swIKcU4tFRk4iFJpi12Fg,小さな恋のうた,MONGOL800,145661,14.0,72,7,-6,2019,2
21,08XBLK5BlN5ZBLukMO49jy,Kaerimichiwa Toomawarishitakunaru,Nogizaka46,141732,30.0,8,8,9,2019,2
22,69jrtjVjyzRyPCDg0dHYCX,生きていたんだよな,Aimyon,140301,36.0,20,22,14,2019,2
23,22aZD7yaGYfhgCYazL4nbc,366日,HY,139595,21.0,51,17,-2,2019,2
24,6UrocZrUx9Nb490ACF5UBP,満月の夜なら,Aimyon,132678,43.0,23,24,19,2019,2
25,0YAMQSmHk6BSUGTYpaoqTJ,Wherever you are,ONE OK ROCK,131742,17.0,72,5,-8,2019,2
26,6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - 2011 Mix,Queen,131339,23.0,9,14,-3,2019,2
27,6KBj27Bko8gh71gpx0PzIG,Change,ONE OK ROCK,129831,18.0,42,1,-9,2019,2
28,4PqDkR6YM80Sy590Qsy6mm,ハナミズキ,Yo Hitoto,124329,20.0,57,20,-8,2019,2
29,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,121133,29.0,9,14,0,2019,2
30,5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - 2011 Mix,Queen,120663,31.0,9,28,1,2019,2
31,0V2axJ946WH1vt9t5SGMLV,Story,AI,118669,26.0,61,19,-5,2019,2
32,0XvOvUbvflmXxU8yqnF8Cp,Stand By You,Official HIGE DANdism,118548,49.0,13,15,17,2019,2
33,6ODZT1FGTE2q4two05giS1,新宝島,Sakanaction,117167,28.0,42,4,-5,2019,2
34,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,114765,34.0,6,27,0,2019,2
35,2gasr6aemUqZIBBN05EO03,My Boo,Shota Shimizu,113114,24.0,72,4,-11,2019,2
36,4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered,Queen,112777,39.0,9,21,3,2019,2
37,7GqWnsKhMtEW0nzki5o0d8,Killer Queen - 2011 Mix,Queen,111551,40.0,9,19,3,2019,2
38,4IubwxgmXeZtDtYjTaT9gN,鱗(うろこ),Motohiro Hata,110945,33.0,28,19,-5,2019,2
39,7iXHLtPosbHvglVSJ4rxLq,愛唄,GReeeeN,110544,27.0,59,6,-12,2019,2
40,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,110230,32.0,27,25,-8,2019,2
41,77m6PiiPEQGUxjNELzMyiF,Synchronicity,Nogizaka46,108821,67.0,35,12,26,2019,2
42,31yv1hR9gw1WSEmtqsaZbD,花束を君に,Hikaru Utada,106598,37.0,28,11,-5,2019,2
43,7ztdl6cnbJgHRdMkKldkts,キセキ,GReeeeN,105903,35.0,72,21,-8,2019,2
44,27VzBf5TfcPrhoylqxQ46v,僕のこと,Mrs. GREEN APPLE,105584,105.0,2,44,61,2019,2
45,5RbMlPFL4gVyEHW2lEOuzG,奏(かなで),Sukima Switch,105509,46.0,21,45,1,2019,2
46,3UJIq4L2TI6vdKyW0ed0e4,獣ゆく細道,Sheena Ringo,103802,58.0,15,5,12,2019,2
47,0kA7SWxWPYqSyIbMl51X5b,君に届け,flumpool,101397,47.0,42,25,0,2019,2
48,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered,Queen,100263,48.0,9,29,0,2019,2
49,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,98280,44.0,72,12,-5,2019,2
50,0I20rLT2MJDhcF96AjbNYo,Stay,Zedd,98250,41.0,54,4,-9,2019,2
51,2PwOOgg8PavBNIWsPLIkr3,まっしろ,Vickeblanka,94853,51.0,8,22,0,2019,2
52,5xJgF12zKoxMqayN8YldLB,ふたりの世界,Aimyon,91823,70.0,11,52,18,2019,2
53,4feDzcxtXRU8clyOluco5Y,どんなときも。,Noriyuki Makihara,91660,42.0,56,25,-11,2019,2
54,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,88750,56.0,21,6,2,2019,2
55,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,88745,45.0,32,4,-10,2019,2
56,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,88493,64.0,4,56,8,2019,2
57,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,88012,50.0,21,9,-7,2019,2
58,0a3587n25Xhw098UeEbeJq,青と夏,Mrs. GREEN APPLE,84025,54.0,26,6,-4,2019,2
59,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,82073,63.0,10,53,4,2019,2
60,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,79585,60.0,22,9,0,2019,2
61,6g93YtKKHU2H1qIqhLIL0Y,Kataomoi,Aimer,78009,55.0,71,55,-6,2019,2
62,3KLygy1YWhmrQx0GRs7IOx,Rise,Jonas Blue,77974,68.0,9,44,6,2019,2
63,4f3nDjgqXurMryYBSp0TZD,The Beginning,ONE OK ROCK,77106,61.0,72,24,-2,2019,2
64,6YcvfXy4wTvjaIniIBuh30,AM11:00,HY,76927,52.0,51,21,-12,2019,2
65,7b740cSOAeaW9SWiD1G823,Blizzard,Daichi Miura,76746,69.0,9,42,4,2019,2
66,0u2DOByL0CghKtcvSkQAiQ,Don't Think Twice,Hikaru Utada,75704,76.0,5,41,10,2019,2
67,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,75160,107.0,14,59,40,2019,2
68,0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,75021,59.0,28,55,-9,2019,2
