position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
162,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,206638,176.0,94,50,14,2018,42,canada
163,5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,206586,152.0,7,36,-11,2018,42,canada
164,52okn5MNA47tk87PeZJLEL,Let You Down,NF,206287,169.0,17,38,5,2018,42,canada
165,5PTG6rrL6EPFD9E2QMI2pl,JAPAN,Famous Dex,205805,172.0,28,18,7,2018,42,canada
166,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,204987,158.0,9,142,-8,2018,42,canada
167,2gsNpSn7VvvJuSrIDfRoYy,Kamikaze,Eminem,202551,151.0,7,8,-16,2018,42,canada
168,2i4WKnGYntsN4jEvDjkKBE,CHAMPAGNE ROSÉ (feat. Madonna & Cardi B),Quavo,202020,,1,168,new,2018,42,canada
169,2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),Social House,202004,138.0,8,128,-31,2018,42,canada
170,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,201978,170.0,27,20,0,2018,42,canada
171,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,201271,166.0,13,119,-5,2018,42,canada
172,7oJrVhiTPZGBXWPwhxjy9S,Lust,Lil Skies,200140,167.0,22,144,-5,2018,42,canada
173,49NhxprbG9oTtMunQCSXxA,TAlk tO Me (with Rich The Kid),Tory Lanez,199898,153.0,17,61,-20,2018,42,canada
174,32lItqlMi4LBhb4k0BaSaC,Candy Paint,Post Malone,199879,184.0,24,17,10,2018,42,canada
175,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,199741,173.0,38,4,-2,2018,42,canada
176,3ngc7rGlfeFaskU90EWl4R,You Say,Lauren Daigle,199657,193.0,4,176,17,2018,42,canada
177,152lZdxL1OR0ZMW6KquMif,Location,Khalid,199440,183.0,88,29,6,2018,42,canada
178,1yHdfeCpeKPmSzQdfqHtq8,SHINE,Quavo,198133,,1,178,new,2018,42,canada
179,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,197228,196.0,5,56,17,2018,42,canada
180,6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,196714,171.0,31,31,-9,2018,42,canada
181,2NRGaA1GyCmTYfm2GRPkUe,Fine China,Future,196621,,1,181,new,2018,42,canada
182,0TCnOEVeLQMXOUrpPlM7uY,Guatemala - From Swaecation,Rae Sremmurd,196419,163.0,24,36,-19,2018,42,canada
183,7q8cy4uoA2itYATsKeXhcq,Multi Millionaire (feat. Lil Uzi Vert),Lil Pump,196130,79.0,2,79,-104,2018,42,canada
184,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,195841,,47,3,re-enter,2018,42,canada
185,1snWlbcbgQpJfknoI30DWG,Darkside,Alan Walker,194696,189.0,10,117,4,2018,42,canada
186,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,194008,191.0,59,11,5,2018,42,canada
187,0ibOcbkp2XG46Do8jcy0bL,Nephew (feat. Lil Pump),Smokepurpp,193559,,10,108,re-enter,2018,42,canada
188,42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,193151,180.0,17,87,-8,2018,42,canada
189,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),XXXTENTACION,192865,187.0,23,25,-2,2018,42,canada
190,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,192133,199.0,89,3,9,2018,42,canada
191,5cGpjfgAvidLy6znwkCxkP,Can't Be Broken,Lil Wayne,191859,81.0,3,19,-110,2018,42,canada
192,2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,190956,178.0,20,47,-14,2018,42,canada
193,2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,188768,,54,5,re-enter,2018,42,canada
194,1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,The Weeknd,188159,,27,1,re-enter,2018,42,canada
195,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,188041,188.0,54,105,-7,2018,42,canada
196,6mORGLOz79w6VsCRLWYYuK,The Night We Met,Lord Huron,187769,,53,56,re-enter,2018,42,canada
197,43wzy7JxMEfvCh8ZFeZKYk,Right Now,Nick Jonas,187137,,5,88,re-enter,2018,42,canada
198,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,186541,194.0,88,31,-4,2018,42,canada
199,4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,Russ,185633,,2,112,re-enter,2018,42,canada
200,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar,184933,,32,4,re-enter,2018,42,canada
1,7l3E7lcozEodtVsSTCkcaA,ZEZE (feat. Travis Scott & Offset),Kodak Black,1780710,1.0,2,1,0,2018,43,canada
2,1A6OTy97kk0mMdm78rHsm8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1580585,,1,2,new,2018,43,canada
3,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny,1342509,2.0,2,2,-1,2018,43,canada
4,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,1291176,9.0,3,4,5,2018,43,canada
5,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,1225623,7.0,12,2,2,2018,43,canada
6,2OpBganfGk2GVdSlRdxzaX,Better,Khalid,1215890,,1,6,new,2018,43,canada
7,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,1162542,3.0,10,2,-4,2018,43,canada
8,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1092203,6.0,4,6,-2,2018,43,canada
9,04MLEeAMuV9IlHEsD8vF6A,No Stylist,French Montana,1044175,4.0,5,4,-5,2018,43,canada
10,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,982563,8.0,3,4,-2,2018,43,canada
11,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,968064,12.0,3,11,1,2018,43,canada
12,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,952515,10.0,3,10,-2,2018,43,canada
13,5274I4mUMnYczyeXkGDWZN,Fine China,Future,933318,,1,13,new,2018,43,canada
14,4AhSkRYioEIfGvCV19peYN,Suncity (feat. Empress Of),Khalid,909601,,1,14,new,2018,43,canada
15,14JzyD6FlBD5z0wV5P07YI,when the party's over,Billie Eilish,881216,138.0,2,15,123,2018,43,canada
16,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),Kanye West,868509,5.0,7,1,-11,2018,43,canada
17,0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,Juice WRLD,796873,16.0,15,5,-1,2018,43,canada
18,0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,736125,19.0,14,6,1,2018,43,canada
19,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,735674,11.0,15,4,-8,2018,43,canada
20,0Dn40gxVCMo5TkgS8Ik18Q,Falling Down - Bonus Track,Lil Peep,709433,14.0,6,2,-6,2018,43,canada
21,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,692500,23.0,26,1,2,2018,43,canada
22,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,663811,24.0,19,14,2,2018,43,canada
23,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,655917,18.0,3,5,-5,2018,43,canada
24,1jo3TwNGCXfNdB5uba3ZVv,Killshot,Eminem,635154,20.0,6,3,-4,2018,43,canada
25,60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Eminem,631158,22.0,8,1,-3,2018,43,canada
26,13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,Dua Lipa,628516,,1,26,new,2018,43,canada
27,6JQvHMSaR8flFsN53ypOfP,Noticed,Lil Mosey,626415,,1,27,new,2018,43,canada
28,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,620923,28.0,10,9,0,2018,43,canada
29,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Khalid,619274,,1,29,new,2018,43,canada
30,15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,613486,17.0,5,17,-13,2018,43,canada
31,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,611142,25.0,14,1,-6,2018,43,canada
32,0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,603540,29.0,32,5,-3,2018,43,canada
33,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,600111,31.0,32,1,-2,2018,43,canada
34,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,585878,32.0,23,2,-2,2018,43,canada
35,2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,581130,26.0,14,2,-9,2018,43,canada
36,1jQvUmf16VE9WQCPuK2e8K,STOOPID,6ix9ine,535982,21.0,3,9,-15,2018,43,canada
37,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,530149,34.0,19,4,-3,2018,43,canada
38,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,517064,35.0,29,3,-3,2018,43,canada
39,1rlIrbWboTRGeKfHhgbJRZ,FLIP THE SWITCH (feat. Drake),Quavo,515018,15.0,2,15,-24,2018,43,canada
40,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,499975,38.0,12,37,-2,2018,43,canada
41,4zIO3ilp5HvTeK3HJHxhMP,Natural,Imagine Dragons,483536,36.0,14,25,-5,2018,43,canada
42,0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,480390,27.0,4,1,-15,2018,43,canada
43,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,477796,47.0,8,43,4,2018,43,canada
44,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,463126,41.0,26,7,-3,2018,43,canada
45,2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,461573,37.0,8,21,-8,2018,43,canada
46,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,454548,42.0,23,3,-4,2018,43,canada
47,7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,453149,40.0,17,11,-7,2018,43,canada
48,06GcodDliPWAYFX2LSFLIu,Vertigo,Khalid,449818,,1,48,new,2018,43,canada
49,3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,449559,39.0,13,28,-10,2018,43,canada
50,15fZrZhdK0g1BS9sDeW6sD,Love No More,Loud Luxury,445645,43.0,8,42,-7,2018,43,canada
51,0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,425411,46.0,6,24,-5,2018,43,canada
52,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,Lady Gaga,411982,,1,52,new,2018,43,canada
53,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,411001,48.0,14,20,-5,2018,43,canada
54,6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),Little Mix,410787,88.0,2,54,34,2018,43,canada
55,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,406102,49.0,26,2,-6,2018,43,canada
56,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,396809,81.0,4,56,25,2018,43,canada
57,7wBJfHzpfI3032CSD7CE2m,STARGAZING,Travis Scott,393932,51.0,12,3,-6,2018,43,canada
58,6xtcFXSo8H9BZN637BMVKS,Let You Love Me,Rita Ora,389314,56.0,4,56,-2,2018,43,canada
59,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,377298,54.0,61,9,-5,2018,43,canada
60,3m2aDCqn8eT5ElXDUiboGU,Get Dripped (feat. Playboi Carti),Lil Yachty,375112,,1,60,new,2018,43,canada
61,1gOyBTO1fDLDTH8Ap12Wyp,Motion,Khalid,369619,,1,61,new,2018,43,canada
62,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,366785,55.0,23,8,-7,2018,43,canada
63,6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,Future,365462,,1,63,new,2018,43,canada
64,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,360714,52.0,7,30,-12,2018,43,canada
65,2hnxrRNzF74mdDzpQZQukQ,There's No Way (feat. Julia Michaels),Lauv,359727,82.0,4,65,17,2018,43,canada
66,0Fpen1PTuEnCmOJtUU9Iud,New Patek,Lil Uzi Vert,359149,44.0,6,12,-22,2018,43,canada
67,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,352531,67.0,36,6,0,2018,43,canada
68,2OsDoAzo5SGq10qwmKSQBv,Jet Lag (feat. Young Scooter),Future,352167,,1,68,new,2018,43,canada
69,39Bq9cOTO0H8M6P9iKLVdq,DrIP DrIp Drip (feat. Meek Mill),Tory Lanez,351751,,1,69,new,2018,43,canada
70,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,350545,57.0,22,18,-13,2018,43,canada
71,3wScL5W8H40zzCKN0atfBk,Uproar,Lil Wayne,350179,50.0,4,10,-21,2018,43,canada
72,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,347282,77.0,27,29,5,2018,43,canada
73,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,346063,61.0,14,14,-12,2018,43,canada
74,5qHirGR7M9tdm6C17DlzSY,REEL IT IN,Aminé,342670,64.0,7,64,-10,2018,43,canada
75,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,339570,63.0,37,2,-12,2018,43,canada
76,3edzl4zvKFi0D3iuF6cs2f,PASS OUT (feat. 21 Savage),Quavo,337236,30.0,2,30,-46,2018,43,canada
77,4MAsYGSgxsaj73dC2lvFC4,WORKIN ME,Quavo,336734,45.0,2,45,-32,2018,43,canada
78,23c9gmiiv7RCu7twft0Mym,Who Hurt You?,Daniel Caesar,329914,,1,78,new,2018,43,canada
79,5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,328085,62.0,13,3,-17,2018,43,canada
80,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,325245,72.0,18,38,-8,2018,43,canada
81,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,323340,68.0,21,50,-13,2018,43,canada
82,6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,320036,65.0,7,47,-17,2018,43,canada
83,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,316828,66.0,10,9,-17,2018,43,canada
84,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,313364,75.0,28,13,-9,2018,43,canada
85,1N7YeVU0ZwAFbOhwM61ef6,Head Above Water,Avril Lavigne,311012,78.0,5,78,-7,2018,43,canada
86,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,309251,79.0,57,10,-7,2018,43,canada
87,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,302311,59.0,14,21,-28,2018,43,canada
88,4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,300152,53.0,10,4,-35,2018,43,canada
89,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,298423,100.0,18,42,11,2018,43,canada
90,7IBSffWIu7P2MC7kMwy2FM,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,298111,86.0,15,56,-4,2018,43,canada
91,2JqnpexlO9dmvjUMCaLCLJ,Love Someone,Lukas Graham,297239,95.0,6,91,4,2018,43,canada
92,2jt2WxXMCD4zjACthkJQVE,The Ringer,Eminem,297151,73.0,8,2,-19,2018,43,canada
93,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,296090,80.0,23,16,-13,2018,43,canada
94,1Jl21sidRpEdlVBvYbssLx,Sin (feat. Jaden Smith),Young Thug,294448,60.0,5,60,-34,2018,43,canada
95,0XySogm94T51XF5F2jumXm,All Girls Are The Same,Juice WRLD,294181,92.0,15,58,-3,2018,43,canada
96,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,Travis Scott,293678,97.0,12,12,1,2018,43,canada
97,29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,Juice WRLD,293493,96.0,12,78,-1,2018,43,canada
98,2vs5ubqg8QUbfyWZpMfvWe,Astronauts,Future,288100,,1,98,new,2018,43,canada
99,30z4LVkScpeNhwHFIB8Ewa,I Love,Joyner Lucas,285685,,1,99,new,2018,43,canada
100,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,283734,93.0,56,23,-7,2018,43,canada
101,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,282908,94.0,16,12,-7,2018,43,canada
102,5R2rsbwCDXORX2tLfprRmM,Yacht Club (feat. Juice WRLD),Lil Yachty,282427,,1,102,new,2018,43,canada
103,575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,Shawn Mendes,282187,105.0,4,103,2,2018,43,canada
104,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,281635,90.0,10,20,-14,2018,43,canada
105,6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,279330,85.0,2,85,-20,2018,43,canada
106,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Bebe Rexha,277338,84.0,18,42,-22,2018,43,canada
107,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,276860,101.0,52,6,-6,2018,43,canada
108,0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,276310,99.0,12,54,-9,2018,43,canada
109,5Xn4IyTtW6FUGIUyWjbUHG,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,272883,98.0,8,66,-11,2018,43,canada
110,6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,270857,109.0,27,16,-1,2018,43,canada
111,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,268043,103.0,61,5,-8,2018,43,canada
112,7rC5Pl8rQSX4myONQHYPBK,Mob Ties,Drake,266721,89.0,14,24,-23,2018,43,canada
113,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,264442,108.0,21,9,-5,2018,43,canada
114,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,259703,104.0,41,1,-10,2018,43,canada
115,1iPBD72u3nAyFEeardYuBV,Kamikaze,Lil Mosey,259391,,1,115,new,2018,43,canada
116,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,259336,,1,116,new,2018,43,canada
117,1k0QMCm5kF3CBjCQ37vDLl,9.13,Khalid,257280,,1,117,new,2018,43,canada
118,4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),6LACK,256940,155.0,5,67,37,2018,43,canada
119,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,255535,111.0,29,10,-8,2018,43,canada
120,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,255082,116.0,82,1,-4,2018,43,canada
121,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,Rich The Kid,254435,117.0,13,49,-4,2018,43,canada
122,0v75ti1d2M6pd0sC42UNNN,Salem's Interlude,Khalid,254036,,1,122,new,2018,43,canada
123,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),Martin Garrix,251343,112.0,19,15,-11,2018,43,canada
124,1ArLnG0bHaHPXqf08sEKM0,Consequences - orchestra,Camila Cabello,250548,161.0,2,124,37,2018,43,canada
125,2EhJijFUs0WUmNClDBpYJq,Make It Back,Juice WRLD,250324,,1,125,new,2018,43,canada
126,69PkhA9q3xCWU2CzoZnLAu,LOSE IT (feat. Lil Baby),Quavo,247395,69.0,2,69,-57,2018,43,canada
127,3u1S1OmAUhx5DRlLrXqyp3,Rise,Jonas Blue,247394,106.0,20,20,-21,2018,43,canada
128,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,247191,140.0,70,21,12,2018,43,canada
129,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,246919,121.0,94,1,-8,2018,43,canada
130,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,246700,125.0,14,84,-5,2018,43,canada
131,2MfcvcvWSUkstTDZXYIakq,Transformer (feat. Nicki Minaj),Future,245855,,1,131,new,2018,43,canada
132,4VMiNOpnjRwSCwmHaUfOMM,Realer N Realer,Future,244462,,1,132,new,2018,43,canada
133,1co0puPTYvqAdUEjFOjne9,Simple,Florida Georgia Line,241747,141.0,9,66,8,2018,43,canada
134,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,241073,123.0,86,5,-11,2018,43,canada
135,58QhkbaAkLFnn7JwAnAato,Fall,Eminem,240613,107.0,8,7,-28,2018,43,canada
136,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,240591,131.0,92,7,-5,2018,43,canada
137,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,235207,124.0,68,1,-13,2018,43,canada
138,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,234744,136.0,63,6,-2,2018,43,canada
139,3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Drake,234028,126.0,14,23,-13,2018,43,canada
140,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,233738,132.0,14,95,-8,2018,43,canada
141,0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott),Lil Wayne,230465,76.0,4,8,-65,2018,43,canada
142,55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,230166,119.0,13,32,-23,2018,43,canada
143,2qfR91VvO7hRp4IajDT08h,Dip (feat. Nicki Minaj),Tyga,228307,139.0,5,134,-4,2018,43,canada
144,5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),Lil Wayne,227851,71.0,4,5,-73,2018,43,canada
145,0YammaEkYSeo9vQYZ1OwS6,Say My Name,David Guetta,227373,114.0,6,107,-31,2018,43,canada
146,0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,Joji,227313,102.0,6,61,-44,2018,43,canada
147,0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,Bryce Vine,226805,83.0,9,57,-64,2018,43,canada
148,6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),Post Malone,226537,128.0,26,9,-20,2018,43,canada
149,28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),Eminem,225661,115.0,8,6,-34,2018,43,canada
150,6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),NAV,225112,113.0,23,26,-37,2018,43,canada
151,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,224739,137.0,44,30,-14,2018,43,canada
152,3obgSF06ki98lYNLNq5vCB,Wasted (feat. Lil Uzi Vert),Juice WRLD,224253,122.0,15,54,-30,2018,43,canada
153,6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),Drake,223654,134.0,14,12,-19,2018,43,canada
154,6xcJyGpfZbuuiequtnlKt4,BUTTERFLY EFFECT,Travis Scott,222786,149.0,12,28,-5,2018,43,canada
155,3fFBZvG777xoKyvcrBq7lc,Red Bentley (feat. Young Thug),Future,222618,,1,155,new,2018,43,canada
156,6eYxmK9fdL4hwLnXG2zY3s,Look At Me!,XXXTENTACION,222092,142.0,23,43,-14,2018,43,canada
157,43TP6JCWXgkc2D7Xjz5hBr,RAP DEVIL,Machine Gun Kelly,220891,110.0,5,23,-47,2018,43,canada
158,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,220777,153.0,11,87,-5,2018,43,canada
159,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,220163,144.0,37,8,-15,2018,43,canada
160,4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,219589,87.0,14,32,-73,2018,43,canada
161,63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,217756,133.0,35,25,-28,2018,43,canada
162,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,215283,162.0,95,50,0,2018,43,canada
163,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,214186,148.0,93,6,-15,2018,43,canada
164,152lZdxL1OR0ZMW6KquMif,Location,Khalid,212137,177.0,89,29,13,2018,43,canada
165,6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,210038,158.0,9,91,-7,2018,43,canada
166,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,207267,170.0,28,20,4,2018,43,canada
167,2xJCMIJfcNYDc5iR0sAm2O,New Rules,Dua Lipa,203904,,1,167,new,2018,43,canada
168,52okn5MNA47tk87PeZJLEL,Let You Down,NF,203893,164.0,18,38,-4,2018,43,canada
169,0qbfdprRS71e9up5pOmbQo,Trust My Lonely,Alessia Cara,202617,,2,169,re-enter,2018,43,canada
170,49NhxprbG9oTtMunQCSXxA,TAlk tO Me (with Rich The Kid),Tory Lanez,200591,173.0,18,61,3,2018,43,canada
171,1Wc1SQwiThvSu9dMc5opth,SaintLaurentYSL (feat. Lil Baby),Lil Yachty,200132,,1,171,new,2018,43,canada
172,1hHe7cirScEJWgAS0JFqTL,7 Am Freestyle,Future,199542,,1,172,new,2018,43,canada
173,5PTG6rrL6EPFD9E2QMI2pl,JAPAN,Famous Dex,198069,165.0,29,18,-8,2018,43,canada
174,7oJrVhiTPZGBXWPwhxjy9S,Lust,Lil Skies,197972,172.0,23,144,-2,2018,43,canada
175,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,197421,175.0,39,4,0,2018,43,canada
176,32lItqlMi4LBhb4k0BaSaC,Candy Paint,Post Malone,196953,174.0,25,17,-2,2018,43,canada
177,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,196949,166.0,10,142,-11,2018,43,canada
178,4M3FO0ji6Lc8vwD1sgf1nc,Born To Be Yours,Kygo,196065,156.0,3,156,-22,2018,43,canada
179,4402YDOEPG1HiiFVjy07QB,The Wire,Dan Talevski,195847,160.0,5,140,-19,2018,43,canada
180,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,194791,171.0,14,119,-9,2018,43,canada
181,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,194263,179.0,6,56,-2,2018,43,canada
182,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),Lil Baby,193474,135.0,3,85,-47,2018,43,canada
183,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,Billie Eilish,192373,,1,183,new,2018,43,canada
184,5HeKOKc4phmLn8e4I7EkzD,My Blood,Twenty One Pilots,191634,,2,130,re-enter,2018,43,canada
185,42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,191373,188.0,18,87,3,2018,43,canada
