position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
57,1OUPXna2MCgAt3VNmXJBtg,Bola Rebola,Tropkillaz,1013258,32.0,20,1,-25,2019,28,brazil
58,33g4LmRrWddOvMLnynSktj,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,George Henrique & Rodrigo,1008376,93.0,11,58,35,2019,28,brazil
59,704li4NOyKCQY6qNdoEW5n,Melhor Saída - Ao Vivo,Lauana Prado,1007375,56.0,10,53,-3,2019,28,brazil
60,5U28PY9MekLyCBYtLHGQpe,Meu Abrigo,Melim,990758,60.0,57,3,0,2019,28,brazil
61,4Lxv5hGnHOUYBVeDgWgcaP,Long Neck - Acústico,Zé Neto & Cristiano,971555,59.0,26,36,-2,2019,28,brazil
62,2KyXyTrp3kp1Fsg7B1osYD,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,967324,76.0,2,62,14,2019,28,brazil
63,49pu85144Xir6PgWjeyJhG,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,948663,69.0,9,63,6,2019,28,brazil
64,4UANYptjv2kpV6IY7IjXoJ,Bem Pior Que Eu - Ao Vivo,Marília Mendonça,943502,61.0,20,50,-3,2019,28,brazil
65,4mtHXZBOBMrZSI6jp3X9WJ,Espelho Meu - Ao Vivo,Henrique & Diego,939342,66.0,23,46,1,2019,28,brazil
66,3wB81eGupHVv9W4mF9IsHh,Facilita,MC Kevinho,937626,48.0,16,34,-18,2019,28,brazil
67,6i9ToXS6CAfjpp8veBklg1,Café,Vitão,937253,72.0,17,64,5,2019,28,brazil
68,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,936510,74.0,22,11,6,2019,28,brazil
69,3X4vxzjSiCtmZY2QRumOKW,Favela chegou - Ao vivo,Ludmilla,931472,57.0,6,45,-12,2019,28,brazil
70,1FIaoiLn0E5ilfE5T0P9xx,Então Vem Cá - Ao Vivo,Mano Walter,924210,65.0,9,48,-5,2019,28,brazil
71,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,901918,75.0,7,71,4,2019,28,brazil
72,5cN5ZOVcYBl4Lnq50Zeqsx,Mágica - Ao Vivo,Matheus & Kauan,890256,67.0,16,52,-5,2019,28,brazil
73,0rUL7vUZmCKxB0gS83W3aM,Apaixonadinha - Ao Vivo,Marília Mendonça,879072,96.0,8,54,23,2019,28,brazil
74,161tk6AjNHvS8LC7Y4MHur,YoYo,Gloria Groove,875163,54.0,4,29,-20,2019,28,brazil
75,01wavOnjFBNgdMWBFYIAP4,50 Vezes - Ao Vivo,Sorriso Maroto,869774,81.0,7,75,6,2019,28,brazil
76,6PrHpASrdyqydEKc8JFmEX,Tiro Certo - Ao Vivo,Zé Felipe,856240,83.0,4,76,7,2019,28,brazil
77,5rNNZ6fVYxkhwqUfImVhU1,Brisa,IZA,853678,73.0,12,72,-4,2019,28,brazil
78,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,851702,64.0,2,64,-14,2019,28,brazil
79,6V43u5SCjkfMpxMAXRPifr,Sentou e Gostou,MC JottaPê,845991,,1,79,new,2019,28,brazil
80,5M8qHiAV6b0jo3phlyhxcR,Aperte O Play - Ao Vivo,Simone & Simaria,845384,82.0,13,80,2,2019,28,brazil
81,7E5cJjrgYLHo13pI0hpmWw,Não Atende Não,Wesley Safadão,842100,84.0,30,40,3,2019,28,brazil
82,3fLqmaO4vvZpFZSZy52VMp,Deixa (feat. Ana Gabriela),Lagum,837508,86.0,57,28,4,2019,28,brazil
83,5lYKob6hewwt3dcy5kWMfF,Praia do Rosa - Acústico,Oriente,835482,79.0,32,61,-4,2019,28,brazil
84,6d9GEfxIyQiEtuG1EVBF5m,"Garupa, Pt. 2",Dj Henrique de Ferraz,824693,63.0,11,63,-21,2019,28,brazil
85,6pgoGpBkKUvXrrU95j0khl,Cidade Vizinha - Ao Vivo,Henrique & Juliano,820484,92.0,40,6,7,2019,28,brazil
86,1NG3zBjoV0TtKcr5znJ6n3,Traí Sim - Ao Vivo,Maiara & Maraisa,814985,85.0,9,39,-1,2019,28,brazil
87,4a5GPCo8oX4vvaRkciKlih,Obrigado por Estragar Tudo - Ao Vivo,Marília Mendonça,813087,88.0,14,59,1,2019,28,brazil
88,4aC48Yffpsw01b7sBJxase,Rabetão no Chão,Mc Th,811679,62.0,26,62,-26,2019,28,brazil
89,3NpRkAnxexTh4TklAZNjag,Bye Bye,Mc Don Juan,811014,71.0,17,28,-18,2019,28,brazil
90,1ekX8JX7LF3AyxI0nyOzvB,Santo Forte (Ao Vivo) (feat. Luan Santana),Dilsinho,803200,80.0,23,52,-10,2019,28,brazil
91,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,798463,90.0,47,43,-1,2019,28,brazil
92,3NnW2EqJxvHYrRy3upaznl,Resenha lá em casa,MC Kevin o Chris,797695,,1,92,new,2019,28,brazil
93,7nJJKm0R90xM1nGlxTHTme,"Cerveja, Sal E Limão - Ao Vivo",Matheus & Kauan,796665,91.0,16,22,-2,2019,28,brazil
94,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,793845,95.0,27,56,1,2019,28,brazil
95,6PqUdUGS4h5aGY7YyEGXr8,All The Lies,Alok,780517,87.0,16,14,-8,2019,28,brazil
96,6nc3d5wRTTzkZo29kZRr5r,Balão,Orochi,771753,94.0,13,85,-2,2019,28,brazil
97,5e0CF6LhfPARWyiu4eFohr,Você Não Ama Ninguém,Pineapple StormTv,763531,97.0,11,97,0,2019,28,brazil
98,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,756862,139.0,12,98,41,2019,28,brazil
99,64ePZsgVWO1zRVpHxY2VYC,Maturidade (feat. Matheus & Kauan),Avine Vinny,748777,104.0,11,91,5,2019,28,brazil
100,6m1wf8PDHvXZjbI0Rrolup,Aham - Ao Vivo,Lucas Lucco,735201,116.0,2,100,16,2019,28,brazil
101,5JZufG8AcnMvCOeFoMFExv,Pro Nosso Bem - Ao Vivo,Gustavo Mioto,734876,101.0,16,66,0,2019,28,brazil
102,7uU04pPMnKELpv8mIJ3yLa,Zé da Recaída - Ao Vivo,Gusttavo Lima,730558,102.0,37,23,0,2019,28,brazil
103,3tu0GkIZwwkmILoD4HemBq,Bebe e Vem Me Procurar,Raí Saia Rodada,720732,108.0,4,103,5,2019,28,brazil
104,3bR8wBqLky6b61ROJlaBEF,"Ai, Amor",ANAVITÓRIA,716891,117.0,49,32,13,2019,28,brazil
105,0wryAFpQqHTvhteQx7ZNp2,Edredom,Vitão,715370,89.0,2,89,-16,2019,28,brazil
106,1xg3EbmhAr1cfNOA55pvKH,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,Turma do Pagode,697765,99.0,16,66,-7,2019,28,brazil
107,7KdcbYcVF8LkQeQcTYOixJ,Vingança - Ao Vivo,Luan Santana,696298,98.0,43,4,-9,2019,28,brazil
108,2dEkETSUpO8oZoCOcKT1yN,Tonelada de Solidão (feat. Ferrugem) - Ao Vivo,Marcos & Belutti,689729,112.0,22,38,4,2019,28,brazil
109,2Xr33epIjw1fbwOhrng4Pd,Sofro Onde Eu Quiser,Yasmin Santos,689544,115.0,9,92,6,2019,28,brazil
110,7Cpd4UGXnTrloIgZpSs46e,Passa Mal - Ao Vivo,Marília Mendonça,689207,105.0,20,64,-5,2019,28,brazil
111,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,Taylor Swift,668698,77.0,4,37,-34,2019,28,brazil
112,4ABwmZSNZPHqH2cXPhKgfH,Enchendo e Derramando,Zé Neto & Cristiano,667757,106.0,9,101,-6,2019,28,brazil
113,0aUGXSCmdJz9I9kdY9e9kk,Love À Queima Roupa - Ao Vivo,Marília Mendonça,666193,114.0,17,81,1,2019,28,brazil
114,2lAyctg5FocS67eksHoyIg,Quem Me Dera,Márcia Fellipe,665093,70.0,31,4,-44,2019,28,brazil
115,1a1KuK97CSE29fFqufkheK,Juras de Amor (Vai Chorar) - Ao Vivo,Wesley Safadão,654317,100.0,3,74,-15,2019,28,brazil
116,055TcJ0BdCrW7qE8Yq5KRM,Bye Bye - Ao Vivo,Marília Mendonça,651961,113.0,20,78,-3,2019,28,brazil
117,6XGhqvxCMCcBy5XiqG7SWV,Igual Ela Só Uma,Wesley Safadão,651527,111.0,13,3,-6,2019,28,brazil
118,1BeAxDuc9FbQNWvXWlO66W,AmarElo (Sample: Sujeito de Sorte - Belchior),Emicida,645832,109.0,2,109,-9,2019,28,brazil
119,4xwPOyN9VgaTPehdsLiYul,Dois Corações,Melim,640809,121.0,13,107,2,2019,28,brazil
120,11DkUDkBt9kaha1QRnuCMU,Regras - Ao Vivo,Diego & Arnaldo,638391,128.0,17,67,8,2019,28,brazil
121,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,635072,120.0,51,71,-1,2019,28,brazil
122,1lTsRXDMWFbsFjQGkbL5TX,Outro Dia,A Banca Records,631934,,1,122,new,2019,28,brazil
123,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,MC L da Vinte,630093,103.0,41,1,-20,2019,28,brazil
124,2mJOngYlqgfdLMBSxPcJL3,Quem Tem o Dom,Jerry Smith,629789,68.0,24,15,-56,2019,28,brazil
125,0H8CBal2Dcu5Yc001VotZN,Dona de mim,IZA,626453,78.0,41,26,-47,2019,28,brazil
126,4iANxSIDT3kGekiquMSAgT,Embrasa,Vitão,619089,131.0,17,126,5,2019,28,brazil
127,7LPR6AdkOQR9WpEixCGNCk,Sapequinha,Lexa,612959,110.0,45,12,-17,2019,28,brazil
128,37Xnka0c1qea5wagV91UIl,Casal Raiz - Ao Vivo,Xand Avião,608566,125.0,10,29,-3,2019,28,brazil
129,3HdvjjrWBBwsEEcWjs3p1m,Teste da Mãozinha - Ao Vivo,Hugo & Guilherme,596851,130.0,15,93,1,2019,28,brazil
130,31yFXM26dazFnWI2eoOM5R,Ela Vem,MC G15,596679,107.0,3,107,-23,2019,28,brazil
131,1G60NjxeOS7veR1EXuKPaW,Fake News - Ao Vivo,Gustavo Mioto,595861,126.0,9,126,-5,2019,28,brazil
132,36UiRg8wGUOFC3E0gdyvFA,Morena,Vitor Kley,592783,137.0,39,46,5,2019,28,brazil
133,2jxfsaODfcVQhKMZPuYK2j,"Quem Pegou, Pegou - Ao Vivo",Henrique & Juliano,589892,122.0,9,49,-11,2019,28,brazil
134,5yH8pYxNckOU1cxfPsMIaz,Agora é Tudo Meu,Dennis DJ,589380,119.0,31,3,-15,2019,28,brazil
135,2X8sssaxS5GReg6945B6RW,Só Pra Castigar,Wesley Safadão,587924,127.0,43,4,-8,2019,28,brazil
136,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,578275,118.0,6,30,-18,2019,28,brazil
137,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,574926,123.0,10,48,-14,2019,28,brazil
138,4lvGHfDuzfv9uDTHMrRMiH,O Sol,Vitor Kley,571287,144.0,39,38,6,2019,28,brazil
139,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,567819,134.0,131,1,-5,2019,28,brazil
140,74n5d5M21JnC4WJ6gdkggK,Propaganda - Ao Vivo,Jorge & Mateus,564313,133.0,72,2,-7,2019,28,brazil
141,3M6QJpWhM9NPcBwxTRKLlH,Compartilhando Mágoa,George Henrique & Rodrigo,563719,141.0,22,43,0,2019,28,brazil
142,6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,MEDUZA,561428,145.0,3,142,3,2019,28,brazil
143,1YUWhlQjFv7MQpcbb77zTL,Poesia Acústica #3: Capricorniana,Pineapple StormTv,558475,181.0,86,77,38,2019,28,brazil
144,0GSHXM7PZ75f6ZwpekBq83,Bebo Litro - Ao Vivo,Maiara & Maraisa,558109,140.0,9,119,-4,2019,28,brazil
145,2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,1Kilo,557187,148.0,112,1,3,2019,28,brazil
146,7rLegaz7zKB6EtDNzcslKE,Medley da Gaiola - Dennis DJ Remix,MC Kevin o Chris,556655,124.0,45,4,-22,2019,28,brazil
147,5mFn4teAi2HMi7kRHliyFL,Surto De Amor - Ao Vivo Em Uberlândia / 2018,Bruno & Marrone,553788,136.0,17,23,-11,2019,28,brazil
148,6HaTYIUKd8SzdvGOfutBRD,Poesia Acústica #2: Sobre Nós,Delacruz,551889,185.0,77,91,37,2019,28,brazil
149,1qDZnViQgUItsMpWLVwfGb,Fica - Bonus Track,ANAVITÓRIA,548861,164.0,89,24,15,2019,28,brazil
150,09Q3su74ehVmR87tA3msB9,Eu Não Iria - Ao Vivo,Gusttavo Lima,547642,142.0,23,141,-8,2019,28,brazil
151,1F46LaY3gYpvL2r534FeWs,Respeita o Nosso Fim - Ao Vivo,Gusttavo Lima,542712,149.0,37,112,-2,2019,28,brazil
152,2odzriVVZBwYOiYJEj30tm,Pouca Pausa,Clau,542154,147.0,56,8,-5,2019,28,brazil
153,0EyxB6uQOUC4ex2tbJuu6m,Deixa Eu Te Chamar de Meu Amor,Breno & Caio Cesar,539660,157.0,23,95,4,2019,28,brazil
154,371Up3WP7OqJNFPf0BiyUe,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,536312,160.0,9,115,6,2019,28,brazil
155,3Vc8vnid3noqupe9PvUKxP,Dizeres,Lourena,536234,153.0,24,65,-2,2019,28,brazil
156,6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,529449,143.0,3,137,-13,2019,28,brazil
157,43tDjfz9Inw7Soy0jzxowN,Status Que Eu Não Queria - Ao Vivo,Zé Neto & Cristiano,527593,152.0,9,119,-5,2019,28,brazil
158,5yzYGjKIHJA4DNgDwBB8a7,Canção Infantil,Pineapple StormTv,526428,138.0,2,138,-20,2019,28,brazil
159,2JVbZEpewmqNlSzmXJTx2E,Favela,Alok,525919,155.0,47,4,-4,2019,28,brazil
160,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,524155,168.0,63,38,8,2019,28,brazil
161,37erXXnh4mlWE7mdO6EYOp,Ausência - Ao Vivo | Acústico,Marília Mendonça,522883,151.0,51,44,-10,2019,28,brazil
162,4HTrlT5mmxPaZZKs4JSPeI,To Gostando Tanto de Você,Mc Don Juan,522179,129.0,32,33,-33,2019,28,brazil
163,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,519898,154.0,56,36,-9,2019,28,brazil
164,1EQ8sBQ7Abv9DvNBzhXAcv,Pra Você Guardei O Amor,Nando Reis,519883,165.0,46,121,1,2019,28,brazil
165,7G2XZhDNHo7SSDWSVxC0UT,Terremoto,Anitta,515403,146.0,23,1,-19,2019,28,brazil
166,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,513302,174.0,40,93,8,2019,28,brazil
167,3bdjxhq0PqcxNwswCOX6w1,Dá preferência pra mim (Participação especial de Gusttavo Lima),Thiago Brava,513151,,8,10,re-enter,2019,28,brazil
168,7FXjPI4dE1Eian6Exy6VEa,Cida,Agnes Nunes,510333,150.0,4,122,-18,2019,28,brazil
169,2WyRfGeHo97VC5mP1BBSzr,Mother's Daughter,Miley Cyrus,505010,200.0,5,58,31,2019,28,brazil
170,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,504483,159.0,26,60,-11,2019,28,brazil
171,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,504440,162.0,22,26,-9,2019,28,brazil
172,2dmGj5Nf01FcR6N4HPzAbL,Saudade Nível Hard,Yasmin Santos,501096,170.0,48,7,-2,2019,28,brazil
173,22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,498489,156.0,5,122,-17,2019,28,brazil
174,6nn9utEXmkfR5iBxerXtB5,Amigo Emprestado - Ao Vivo,Marília Mendonça,496345,163.0,20,109,-11,2019,28,brazil
175,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,496142,166.0,49,36,-9,2019,28,brazil
176,7MPQNyAX02uIEQCRsC4sgc,Banco,Matuê,494495,173.0,25,80,-3,2019,28,brazil
177,4NLfKIsRhP1cve1kcrYg40,Online,Gusttavo Lima,493853,135.0,2,135,-42,2019,28,brazil
178,4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - 2011 Mix,Queen,491829,178.0,16,95,0,2019,28,brazil
179,2vRBYKWOyHtFMtiK60qRz7,Trevo (Tu),ANAVITÓRIA,490034,198.0,54,99,19,2019,28,brazil
180,5zweis4XXFug8uxTRnqH1W,Casa da Mãe Joana - Ao Vivo,Marília Mendonça,488525,167.0,20,103,-13,2019,28,brazil
181,6MWtB6iiXyIwun0YzU6DFP,Wow.,Post Malone,485656,177.0,27,76,-4,2019,28,brazil
182,2oEiP9LTNw1xMc0AhpJfSL,Sofrendo Ao Quadrado - Ao Vivo Em Goiânia / 2019,Pedro Paulo & Alex,482422,,2,104,re-enter,2019,28,brazil
183,2lm3Ric7MeBk8hLfsiVokr,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),Dilsinho,481049,169.0,23,138,-14,2019,28,brazil
184,6J8UJNZrIwvcpsWHvSkwXn,Anos Luz,Matuê,479954,195.0,3,174,11,2019,28,brazil
185,3h3fui1QXImL2zRcs9v2Lc,A Casa É Sua,Casa Worship,478869,189.0,3,185,4,2019,28,brazil
186,2BF6mQdYAkLmeRQmX7YyPy,Me Desculpa Jay Z,Baco Exu do Blues,478794,179.0,33,27,-7,2019,28,brazil
187,6YNCE5qtrTa7YcnAOAEsDQ,Apenas Mais uma de Amor,Lulu Santos,477717,183.0,65,111,-4,2019,28,brazil
188,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,474355,188.0,102,65,0,2019,28,brazil
189,2pkiYFWrja3oTlTwDaTypd,Rockstar,Jovem Dex,469303,172.0,3,164,-17,2019,28,brazil
190,0R4dwzW253KTxchGryT1H6,Mandona - Acústico,Oriente,468980,197.0,8,153,7,2019,28,brazil
191,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,467727,190.0,51,94,-1,2019,28,brazil
192,6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,467582,,46,56,re-enter,2019,28,brazil
193,0h9xMQP3ctuibd4Ce2037O,Supera - Ao Vivo,Péricles,465906,171.0,3,171,-22,2019,28,brazil
194,4uD7ypL7pDmOiMiVX6TCCa,3 Dias Virado,Mc IG,463392,161.0,73,35,-33,2019,28,brazil
195,2PADJK4rhdklqFLQFa5oMX,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,Atitude 67,461904,187.0,60,23,-8,2019,28,brazil
196,2AuQcbltEHog9kOv9Ms3W3,Sujeito - Ao Vivo,Gusttavo Lima,456716,191.0,36,133,-5,2019,28,brazil
197,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,456004,,1,197,new,2019,28,brazil
198,7JdZZfozlODQ08ATf8xIZ6,Anti-Amor - Ao Vivo,Gustavo Mioto,454670,199.0,76,7,1,2019,28,brazil
199,7sRBlhkgNQq1OOFoiXxdAP,Meu Coração Pegou Ar,Jonas Esticado,453588,,3,42,re-enter,2019,28,brazil
200,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,451914,,33,45,re-enter,2019,28,brazil
1,4E6RdcCWMiHTu7zy1VTNDo,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,3747085,1.0,9,1,0,2019,29,brazil
2,5pRGXCDY0eT6R1QicAn7Uk,Lençol Dobrado,João Gustavo e Murilo,3468178,2.0,22,2,0,2019,29,brazil
3,6QwFUcPc5nhsqZuhXUYtV7,Tijolão - Ao Vivo,Jorge & Mateus,3298039,4.0,8,3,1,2019,29,brazil
4,0WhDotK0QXigmsrlw0DxKK,Evoluiu,MC Kevin o Chris,3291698,3.0,13,2,-1,2019,29,brazil
5,6sRLrSetyIwIKhW1eMlUNP,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,2908799,5.0,17,2,0,2019,29,brazil
6,1xyVMQx51Kab6eLVtE6twx,Cobaia,Lauana Prado,2655906,6.0,49,6,0,2019,29,brazil
7,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,2516804,7.0,4,2,0,2019,29,brazil
8,2bbFhnxYjeb9jYEX2MDKLQ,Uma nora pra cada dia,MC Kevinho,2516753,32.0,3,8,24,2019,29,brazil
9,26WpOBpHiIMoBuMEIwtOCH,Quando a vontade bater (Participação especial de PK Delas),Pk,2407537,8.0,18,8,-1,2019,29,brazil
10,1nqaSoiLuqevDes4S18sO7,Milu,Gusttavo Lima,2323855,13.0,3,10,3,2019,29,brazil
11,1nVIlX3h3Ds9bH6JMQopIU,quando a bad bater - ao vivo,Luan Santana,2316922,11.0,3,11,0,2019,29,brazil
12,2x8TNY9KwNvD19gVGs4WOP,Ela É do Tipo,MC Kevin o Chris,2200504,9.0,18,1,-3,2019,29,brazil
13,4lEw9Id7kLDSJ6KRdaenM9,Espaçosa Demais - Ao Vivo,Felipe Araújo,2161537,21.0,41,13,8,2019,29,brazil
14,3RbXsVQr4jeTxvT35Hssq3,Bebi Liguei - Ao Vivo,Marília Mendonça,2146959,10.0,21,4,-4,2019,29,brazil
15,4eB8rsNNm5791m3uvEBNLR,Estado Decadente - Acústico,Zé Neto & Cristiano,2103155,14.0,27,10,-1,2019,29,brazil
16,7oEr56KG6odStlQH0nvdyr,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,2045608,15.0,32,8,-1,2019,29,brazil
17,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,2031844,12.0,14,11,-5,2019,29,brazil
18,4gDvg62vG96w0qJaF6wzcd,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,2029262,20.0,17,18,2,2019,29,brazil
19,5q0NlM6Pm8Pp3orq7zGiRn,Quarta Cadeira - Ao Vivo,Matheus & Kauan,2023970,16.0,17,16,-3,2019,29,brazil
20,6V43u5SCjkfMpxMAXRPifr,Sentou e Gostou,MC JottaPê,2018550,79.0,2,20,59,2019,29,brazil
21,3tU3UAasaDA9OixXGC3O33,Fingindo Maturidade - Ao Vivo,Mano Walter,1913918,22.0,10,21,1,2019,29,brazil
22,6YjyT6MEMsMc41NNWk2dYg,Bebaça - Ao Vivo,Marília Mendonça,1913590,18.0,21,6,-4,2019,29,brazil
23,3L2uyIJoJPjYkSETVNSPBQ,Não Abro Mão - Ao Vivo,Maiara & Maraisa,1815592,19.0,24,13,-4,2019,29,brazil
24,5eMmT4Ava5BGThju0AD8vQ,Cem Mil - Ao Vivo,Gusttavo Lima,1758596,17.0,38,1,-7,2019,29,brazil
25,3CgZi8DMUftJHK6WL2gKc1,Um Pedido,Hungria Hip Hop,1653403,33.0,6,25,8,2019,29,brazil
26,3tA0vALUwrzkTgHcm9j6oJ,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,1629874,24.0,10,17,-2,2019,29,brazil
27,2H8ETIUEoN9YMf56X66bxd,Onda diferente (feat. Papatinho),Anitta,1629611,23.0,15,4,-4,2019,29,brazil
28,2FGhB10Gon36GgFcOTMQEW,Poesia Acústica #7: Céu Azul,Pineapple StormTv,1620669,43.0,2,28,15,2019,29,brazil
29,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,1608919,,1,29,new,2019,29,brazil
30,2SgVsDXzET5EU8VngMh9dv,Senta braba,MC WM,1557364,27.0,11,23,-3,2019,29,brazil
31,0XEJ7eph2IWFYZc73Jm3n2,Infarto,Diego & Victor Hugo,1549664,29.0,36,9,-2,2019,29,brazil
32,4jGzR5Vri06Y5T9SxM7m5P,Algo Mais (Amante) - Ao Vivo,Xand Avião,1532403,35.0,9,32,3,2019,29,brazil
33,2KyXyTrp3kp1Fsg7B1osYD,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1525002,62.0,3,33,29,2019,29,brazil
34,5MMrkwK6AgNAsgHVdC7daZ,Péssimo Negócio (Ao Vivo),Dilsinho,1509863,28.0,24,18,-6,2019,29,brazil
35,33g4LmRrWddOvMLnynSktj,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,George Henrique & Rodrigo,1500737,58.0,12,35,23,2019,29,brazil
36,0nkDm27DGppCSk8dnGtvPa,Não sou obrigada,POCAH,1482391,30.0,15,16,-6,2019,29,brazil
37,6l1PdE7lQbodewVQh16GCM,Sei Lá,Projota,1462329,41.0,12,36,4,2019,29,brazil
38,0EZuXcsnjEmGuRYdFdcctX,Sem Sal - Ao Vivo,Marília Mendonça,1437426,34.0,21,20,-4,2019,29,brazil
39,1HEr5uCRyuuLlVCOB1RiTE,Garupa,Luísa Sonza,1423500,25.0,5,5,-14,2019,29,brazil
40,5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Ao Vivo,Felipe Araújo,1399221,36.0,43,1,-4,2019,29,brazil
41,3mNmUjoDHYDYj08IaRPtg0,Posto 24h (feat. Wesley Safadão) - Ao Vivo,Lucas Lucco,1292542,26.0,39,12,-15,2019,29,brazil
42,1oQppEGTHYN53xfEaTz4ua,Vai menina,Pedro Sampaio,1283597,39.0,18,30,-3,2019,29,brazil
43,1qCLx3nX25NuhfPjM5E1qV,Ouvi Dizer,Melim,1278435,42.0,52,13,-1,2019,29,brazil
44,7sl95MXCpM8WWsaH1BqvR3,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,1260876,,1,44,new,2019,29,brazil
45,5cN5ZOVcYBl4Lnq50Zeqsx,Mágica - Ao Vivo,Matheus & Kauan,1234343,72.0,17,45,27,2019,29,brazil
46,13Rf6RaZT13TW4xLQR3MQr,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,1227965,38.0,29,18,-8,2019,29,brazil
47,5rwdmpN5eMWIIwK4R96vv1,Malemolência,Dynho Alves,1211353,47.0,21,45,0,2019,29,brazil
48,2SC14LGDbRWRlyLg9Wupa0,Faz Gostoso (feat. Anitta),Madonna,1178385,40.0,5,8,-8,2019,29,brazil
49,0IQCOAw9ZAI6WnXIrl481F,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,1174130,45.0,36,5,-4,2019,29,brazil
50,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,1147534,37.0,16,30,-13,2019,29,brazil
51,7FiIQXpIeLo3ITfGGpb8PB,Vamos pra Gaiola,MC Kevin o Chris,1137343,48.0,27,2,-3,2019,29,brazil
52,5fY9bVl1Wj4PIM3wnduWop,Serenata - Ao Vivo,Marília Mendonça,1123448,46.0,9,36,-6,2019,29,brazil
53,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,1119784,,1,53,new,2019,29,brazil
54,7D5F5BzIon5zhzQrOU2pdN,Ciumeira - Ao Vivo,Marília Mendonça,1092721,49.0,21,22,-5,2019,29,brazil
55,6i9ToXS6CAfjpp8veBklg1,Café,Vitão,1058383,67.0,18,55,12,2019,29,brazil
56,72N0CRIAqjETbhghrkCUW2,Dois Enganados,Murilo Huff,1053862,52.0,7,52,-4,2019,29,brazil
57,53CJANUxooaqGOtdsBTh7O,Old Town Road,Lil Nas X,1052504,44.0,13,11,-13,2019,29,brazil
58,5U28PY9MekLyCBYtLHGQpe,Meu Abrigo,Melim,1051426,60.0,58,3,2,2019,29,brazil
59,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,1041859,51.0,2,51,-8,2019,29,brazil
