position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
159,7KdcbYcVF8LkQeQcTYOixJ,Vingança - Ao Vivo,Luan Santana,637051,148.0,53,4,-11,2019,38
160,055TcJ0BdCrW7qE8Yq5KRM,Bye Bye - Ao Vivo,Marília Mendonça,637047,161.0,30,78,1,2019,38
161,6XGhqvxCMCcBy5XiqG7SWV,Igual Ela Só Uma,Wesley Safadão,636733,160.0,23,3,-1,2019,38
162,4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - 2011 Mix,Queen,623447,154.0,25,95,-8,2019,38
163,2Xr33epIjw1fbwOhrng4Pd,Sofro Onde Eu Quiser,Yasmin Santos,623222,162.0,19,92,-1,2019,38
164,3TvRRQj7qg8GOD612X9hKT,Namorar Não Dá,MC Kevin o Chris,616889,165.0,11,146,1,2019,38
165,2lAyctg5FocS67eksHoyIg,Quem Me Dera,Márcia Fellipe,616844,159.0,41,4,-6,2019,38
166,11Y1IGMIThaxu4ijcXRNYs,Nem de Graça,Pixote,615946,158.0,7,158,-8,2019,38
167,2vHshN6rsDYqoiZlMhfRpo,Balão,Orochi,614727,171.0,5,153,4,2019,38
168,6J8UJNZrIwvcpsWHvSkwXn,Anos Luz,Matuê,612378,179.0,6,168,11,2019,38
169,3Vc8vnid3noqupe9PvUKxP,Dizeres,Lourena,608762,166.0,34,65,-3,2019,38
170,4NLfKIsRhP1cve1kcrYg40,Online,Gusttavo Lima,605893,200.0,10,135,30,2019,38
171,7MPQNyAX02uIEQCRsC4sgc,Banco,Matuê,602598,189.0,28,80,18,2019,38
172,3bR8wBqLky6b61ROJlaBEF,"Ai, Amor",ANAVITÓRIA,594828,173.0,59,32,1,2019,38
173,0R4dwzW253KTxchGryT1H6,Mandona - Acústico,Oriente,591532,185.0,18,153,12,2019,38
174,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,MC L da Vinte,589508,164.0,51,1,-10,2019,38
175,1qDZnViQgUItsMpWLVwfGb,Fica - Bonus Track,ANAVITÓRIA,587772,175.0,99,24,0,2019,38
176,6MhQepBa5fq6GAeOKBlUd2,O Sol,Vitor Kley,586998,167.0,4,158,-9,2019,38
177,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,582206,,1,177,new,2019,38
178,2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,1Kilo,580669,178.0,122,1,0,2019,38
179,11DkUDkBt9kaha1QRnuCMU,Regras - Ao Vivo,Diego & Arnaldo,579151,170.0,27,67,-9,2019,38
180,3h3fui1QXImL2zRcs9v2Lc,A Casa É Sua,Casa Worship,576993,177.0,13,136,-3,2019,38
181,371Up3WP7OqJNFPf0BiyUe,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,576832,182.0,18,115,1,2019,38
182,4fMjqKYYsvtT6Fvca8lGFl,Sua Mãe Vai Me Amar,Turma do Pagode,575311,195.0,54,42,13,2019,38
183,61vDGoB9k3ximR5YNzjmBc,Surtada,Neo Beats,572422,,2,183,re-enter,2019,38
184,6EOKwHETwSkZ9gW2b6ASE0,Ransom,Lil Tecca,570961,,1,184,new,2019,38
185,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,570586,169.0,4,51,-16,2019,38
186,1HEr5uCRyuuLlVCOB1RiTE,Garupa,Luísa Sonza,569656,163.0,14,5,-23,2019,38
187,709F4UQ2uKplKvcD88xffa,Nave Espacial - Radio Edit,Liu,564841,184.0,8,167,-3,2019,38
188,5e0CF6LhfPARWyiu4eFohr,Você Não Ama Ninguém,Pineapple StormTv,563858,188.0,21,97,0,2019,38
189,4ABwmZSNZPHqH2cXPhKgfH,Enchendo e Derramando,Zé Neto & Cristiano,561751,197.0,19,101,8,2019,38
190,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,561608,190.0,141,1,0,2019,38
191,6YNCE5qtrTa7YcnAOAEsDQ,Apenas Mais uma de Amor,Lulu Santos,561580,181.0,75,111,-10,2019,38
192,0EyxB6uQOUC4ex2tbJuu6m,Deixa Eu Te Chamar de Meu Amor,Breno & Caio Cesar,558743,180.0,33,95,-12,2019,38
193,1F46LaY3gYpvL2r534FeWs,Respeita o Nosso Fim - Ao Vivo,Gusttavo Lima,558501,196.0,47,112,3,2019,38
194,2vRBYKWOyHtFMtiK60qRz7,Trevo (Tu),ANAVITÓRIA,555282,193.0,64,99,-1,2019,38
195,1ekX8JX7LF3AyxI0nyOzvB,Santo Forte (Ao Vivo) (feat. Luan Santana),Dilsinho,552404,187.0,33,52,-8,2019,38
196,7rLegaz7zKB6EtDNzcslKE,Medley da Gaiola - Dennis DJ Remix,MC Kevin o Chris,552127,186.0,55,4,-10,2019,38
197,6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,550318,,1,197,new,2019,38
198,5yH8pYxNckOU1cxfPsMIaz,Agora é Tudo Meu,Dennis DJ,548297,,40,3,re-enter,2019,38
199,2PADJK4rhdklqFLQFa5oMX,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,Atitude 67,543847,,61,23,re-enter,2019,38
200,2odzriVVZBwYOiYJEj30tm,Pouca Pausa,Clau,543751,191.0,66,8,-9,2019,38
1,3GmJxfnUDrIs1iCfKUELFz,Supera - Ao Vivo,Marília Mendonça,3656743,2.0,6,1,1,2019,39
2,5gvrBqNFFEWcxYPt3mamvJ,quando a bad bater - ao vivo,Luan Santana,3640299,1.0,5,1,-1,2019,39
3,5dKesZwp6deuhEeW8F1UEi,Hit Contagiante,Felipe Original,3577647,5.0,9,3,2,2019,39
4,3Uq45ipGutypFPmETfaoaH,Gaiola É o Troco,MC Du Black,3520075,11.0,9,4,7,2019,39
5,6QwFUcPc5nhsqZuhXUYtV7,Tijolão - Ao Vivo,Jorge & Mateus,3323198,3.0,18,1,-2,2019,39
6,72xB2J9ZeBl0Rzxq2XmzdY,Lençol Dobrado,João Gustavo e Murilo,3192598,4.0,6,3,-2,2019,39
7,3MkdA6vwF0ifRl86yzTlJW,Kenny G,Matuê,3176155,7.0,3,7,0,2019,39
8,1U3tv41tFRgOfbytpuYQrR,Ferida Curada,Zé Neto & Cristiano,2930952,6.0,10,6,-2,2019,39
9,51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,2825079,13.0,5,9,4,2019,39
10,26WpOBpHiIMoBuMEIwtOCH,Quando a vontade bater (Participação especial de PK Delas),Pk,2770471,8.0,28,8,-2,2019,39
11,1nqaSoiLuqevDes4S18sO7,Milu,Gusttavo Lima,2768016,14.0,13,8,3,2019,39
12,4E6RdcCWMiHTu7zy1VTNDo,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,2681868,9.0,19,1,-3,2019,39
13,5q0NlM6Pm8Pp3orq7zGiRn,Quarta Cadeira - Ao Vivo,Matheus & Kauan,2655500,10.0,27,10,-3,2019,39
14,4mkagJJ8AM1hzeyrgAJc3x,Te Amo Sem Compromisso,MC Doni,2472257,16.0,6,8,2,2019,39
15,0WhDotK0QXigmsrlw0DxKK,Evoluiu,MC Kevin o Chris,2275028,20.0,23,2,5,2019,39
16,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,2222425,15.0,9,12,-1,2019,39
17,1xyVMQx51Kab6eLVtE6twx,Cobaia,Lauana Prado,2221030,18.0,59,6,1,2019,39
18,33g4LmRrWddOvMLnynSktj,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,George Henrique & Rodrigo,2197372,34.0,22,18,16,2019,39
19,4RC2nzqaQygxoVQOVv3XlT,Contatinho - Ao Vivo,Leo Santana,2186233,26.0,3,19,7,2019,39
20,4lEw9Id7kLDSJ6KRdaenM9,Espaçosa Demais - Ao Vivo,Felipe Araújo,2175166,19.0,51,13,-1,2019,39
21,6sRLrSetyIwIKhW1eMlUNP,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,2127438,17.0,27,2,-4,2019,39
22,7Gk5OrMYaMRtT2JmgJVAfk,Pupila,ANAVITÓRIA,2075586,23.0,12,18,1,2019,39
23,4k20Ie47EcWtS4wMBn8w8S,Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,2060464,22.0,9,19,-1,2019,39
24,1owErGXMkNVCgCmCjI1vRL,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,2026428,30.0,2,24,6,2019,39
25,5fY9bVl1Wj4PIM3wnduWop,Serenata - Ao Vivo,Marília Mendonça,2015728,21.0,19,21,-4,2019,39
26,3RbXsVQr4jeTxvT35Hssq3,Bebi Liguei - Ao Vivo,Marília Mendonça,1998245,28.0,31,4,2,2019,39
27,4gDvg62vG96w0qJaF6wzcd,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,1965514,24.0,27,17,-3,2019,39
28,2bbFhnxYjeb9jYEX2MDKLQ,Uma nora pra cada dia,MC Kevinho,1960666,25.0,13,5,-3,2019,39
29,6hqQPoB1yYKcLfByfxO8he,Na Cama Que Eu Paguei - Ao Vivo,Wesley Safadão,1958421,,1,29,new,2019,39
30,4jGzR5Vri06Y5T9SxM7m5P,Algo Mais (Amante) - Ao Vivo,Xand Avião,1851825,29.0,19,14,-1,2019,39
31,159ntSAEWJ9zIMOSXmQ530,choque térmico - ao vivo,Luan Santana,1824654,33.0,5,31,2,2019,39
32,1G60NjxeOS7veR1EXuKPaW,Fake News - Ao Vivo,Gustavo Mioto,1776082,51.0,20,32,19,2019,39
33,2KyXyTrp3kp1Fsg7B1osYD,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1767978,32.0,13,24,-1,2019,39
34,2qiqXQ2Suc253bR7k9AKVD,Baile da Colômbia (Brega Funk) - Remix,MC Ysa,1758205,36.0,8,27,2,2019,39
35,5MMrkwK6AgNAsgHVdC7daZ,Péssimo Negócio (Ao Vivo),Dilsinho,1670625,35.0,34,18,0,2019,39
36,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,1621886,31.0,9,22,-5,2019,39
37,6l1PdE7lQbodewVQh16GCM,Sei Lá,Projota,1588023,38.0,22,29,1,2019,39
38,3tU3UAasaDA9OixXGC3O33,Fingindo Maturidade - Ao Vivo,Mano Walter,1582112,37.0,20,19,-1,2019,39
39,31yFXM26dazFnWI2eoOM5R,Ela Vem,MC G15,1551921,46.0,14,39,7,2019,39
40,5rwdmpN5eMWIIwK4R96vv1,Malemolência,Dynho Alves,1511009,42.0,31,30,2,2019,39
41,3L2uyIJoJPjYkSETVNSPBQ,Não Abro Mão - Ao Vivo,Maiara & Maraisa,1503517,40.0,34,13,-1,2019,39
42,49pu85144Xir6PgWjeyJhG,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,1488889,43.0,20,39,1,2019,39
43,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,1463315,12.0,2,12,-31,2019,39
44,7oEr56KG6odStlQH0nvdyr,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,1458687,41.0,42,8,-3,2019,39
45,2PqPSf3gtTED79rWGwVtYg,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,1447980,47.0,11,45,2,2019,39
46,6i9ToXS6CAfjpp8veBklg1,Café,Vitão,1418652,44.0,28,44,-2,2019,39
47,2SKcNPi9XS3BzLkcuamNBc,Medalha de Prata - Ao Vivo,Zé Felipe,1394344,57.0,2,47,10,2019,39
48,1oQppEGTHYN53xfEaTz4ua,Vai menina,Pedro Sampaio,1341671,45.0,28,30,-3,2019,39
49,01wavOnjFBNgdMWBFYIAP4,50 Vezes - Ao Vivo,Sorriso Maroto,1316256,49.0,18,44,0,2019,39
50,0UavwCicOnQwMuh67yaxM3,Vem Me Amar,Jonas Esticado,1311816,94.0,3,50,44,2019,39
51,2FGhB10Gon36GgFcOTMQEW,Poesia Acústica #7: Céu Azul,Pineapple StormTv,1310567,53.0,12,24,2,2019,39
52,3tA0vALUwrzkTgHcm9j6oJ,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,1297061,50.0,20,17,-2,2019,39
53,4eB8rsNNm5791m3uvEBNLR,Estado Decadente - Acústico,Zé Neto & Cristiano,1295348,48.0,37,10,-5,2019,39
54,2x8TNY9KwNvD19gVGs4WOP,Ela É do Tipo,MC Kevin o Chris,1235571,54.0,28,1,0,2019,39
55,7KqeDL2CLfxSKSxtofrWOI,Cara Feio - Ao Vivo,Fernando & Sorocaba,1230545,58.0,10,55,3,2019,39
56,3CgZi8DMUftJHK6WL2gKc1,Um Pedido,Hungria Hip Hop,1211424,56.0,16,25,0,2019,39
57,23GNCotvXa7WPvgYuruJjE,Para não,MC WM,1145582,64.0,6,57,7,2019,39
58,5U28PY9MekLyCBYtLHGQpe,Meu Abrigo,Melim,1133217,63.0,68,3,5,2019,39
59,141xCZ6pvh4ymCsQkOFX80,Nem de Graça / Saudade Arregaça - Ao Vivo,Pixote,1123274,72.0,4,59,13,2019,39
60,3vSXPjfcebTt5mB8DXHWM6,Dois Lados,Wesley Safadão,1122352,66.0,7,54,6,2019,39
61,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,1117153,62.0,18,61,1,2019,39
62,1zI3RU0boCVsAXChjCvESu,Até que enfim - Ao vivo,Ferrugem,1115659,60.0,10,51,-2,2019,39
63,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,1106811,59.0,11,29,-4,2019,39
64,5rNNZ6fVYxkhwqUfImVhU1,Brisa,IZA,1104111,61.0,23,39,-3,2019,39
65,59WWulo1LM0njpIkcduCMn,Tão Linda,Atitude 67,1103143,67.0,8,65,2,2019,39
66,3NnW2EqJxvHYrRy3upaznl,Resenha lá em casa,MC Kevin o Chris,1102236,70.0,12,62,4,2019,39
67,6YjyT6MEMsMc41NNWk2dYg,Bebaça - Ao Vivo,Marília Mendonça,1089332,39.0,31,6,-28,2019,39
68,2kOmW169C7UV4SZDN9u0YO,Vidrado Em Você,Dj Guuga,1085136,75.0,12,64,7,2019,39
69,3tu0GkIZwwkmILoD4HemBq,Bebe e Vem Me Procurar,Raí Saia Rodada,1077890,68.0,15,41,-1,2019,39
70,5cN5ZOVcYBl4Lnq50Zeqsx,Mágica - Ao Vivo,Matheus & Kauan,1070511,71.0,27,42,1,2019,39
71,1uryupl9hqVZYurJwH4G9k,3 Batidas - Ao Vivo,Guilherme & Benuto,1068261,79.0,5,71,8,2019,39
72,13Rf6RaZT13TW4xLQR3MQr,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,1062953,74.0,39,18,2,2019,39
73,72N0CRIAqjETbhghrkCUW2,Dois Enganados,Murilo Huff,1060963,77.0,17,49,4,2019,39
74,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,1054737,52.0,2,52,-22,2019,39
75,7D5F5BzIon5zhzQrOU2pdN,Ciumeira - Ao Vivo,Marília Mendonça,1049664,73.0,31,22,-2,2019,39
76,0rUL7vUZmCKxB0gS83W3aM,Apaixonadinha - Ao Vivo,Marília Mendonça,1035956,69.0,19,54,-7,2019,39
77,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,1020292,65.0,26,30,-12,2019,39
78,6Diq6oBnDVzsrNcRllXRbM,Maldita de Ex,Mc Leozin,1018904,83.0,6,73,5,2019,39
79,1lTsRXDMWFbsFjQGkbL5TX,Outro Dia,A Banca Records,1010311,78.0,12,46,-1,2019,39
80,34D0w6kVzuQ35vyHIFrWTC,Do jeito que tu gosta,Pk,1009854,86.0,6,80,6,2019,39
81,7sl95MXCpM8WWsaH1BqvR3,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,1007242,82.0,11,44,1,2019,39
82,1qCLx3nX25NuhfPjM5E1qV,Ouvi Dizer,Melim,994328,85.0,62,13,3,2019,39
83,6hrV6KYL9zM8vFAbOSxFHY,Também Sei Fazer Falta - Ao Vivo,Israel & Rodolffo,994298,91.0,10,65,8,2019,39
84,1xg3EbmhAr1cfNOA55pvKH,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,Turma do Pagode,980244,81.0,27,66,-3,2019,39
85,5MArTXEVyKBwoodjdy04fk,Tiro Certo - Ao Vivo,Zé Felipe,968710,114.0,2,85,29,2019,39
86,5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Ao Vivo,Felipe Araújo,951295,84.0,53,1,-2,2019,39
87,4CPhkF6SboNZoZfjgaEYME,Irmão DQbrada!,Costa Gold,940903,80.0,4,68,-7,2019,39
88,3fLqmaO4vvZpFZSZy52VMp,Deixa (feat. Ana Gabriela),Lagum,935130,95.0,68,28,7,2019,39
89,0J6cINt02c8UQqDG7vLShY,Gelo,Melim,933552,134.0,5,89,45,2019,39
90,64ePZsgVWO1zRVpHxY2VYC,Maturidade (feat. Matheus & Kauan),Avine Vinny,927831,100.0,22,83,10,2019,39
91,0EZuXcsnjEmGuRYdFdcctX,Sem Sal - Ao Vivo,Marília Mendonça,924503,88.0,31,20,-3,2019,39
92,4pnlRYoaaGu24SuC3et5Pv,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,921698,103.0,6,82,11,2019,39
93,3mNmUjoDHYDYj08IaRPtg0,Posto 24h (feat. Wesley Safadão) - Ao Vivo,Lucas Lucco,914972,93.0,49,12,0,2019,39
94,4H9vyrlKZpzd1FW3oupnzD,Credo que delícia,MC Kevinho,909967,55.0,5,50,-39,2019,39
95,78kar2tZk7655xZMibzXO3,Oi,Lagum,909219,96.0,10,84,1,2019,39
96,4a5GPCo8oX4vvaRkciKlih,Obrigado por Estragar Tudo - Ao Vivo,Marília Mendonça,894697,92.0,25,59,-4,2019,39
97,2H8ETIUEoN9YMf56X66bxd,Onda diferente (feat. Papatinho),Anitta,894267,102.0,25,4,5,2019,39
98,41GMwa6sCB3iA2aS5T30iE,Trip do Boyzinho,Boyzinho o Rei da Bregadeira,889216,99.0,9,68,1,2019,39
99,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,886623,76.0,12,51,-23,2019,39
100,6pgoGpBkKUvXrrU95j0khl,Cidade Vizinha - Ao Vivo,Henrique & Juliano,878370,106.0,51,6,6,2019,39
101,1qy7aOHnfnOMJoT1fhoLYG,Intenção - Ao Vivo,Marília Mendonça,861203,98.0,6,62,-3,2019,39
102,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,854956,87.0,10,37,-15,2019,39
103,5eMmT4Ava5BGThju0AD8vQ,Cem Mil - Ao Vivo,Gusttavo Lima,849901,97.0,48,1,-6,2019,39
104,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,845853,104.0,33,11,0,2019,39
105,1CzywvIGHWkOu5BTLPmIZC,Casal Modão - Ao Vivo,Michel Teló,845415,129.0,4,105,24,2019,39
106,1KfUO0suYEsjcJxo8on4B8,Boato,Thaeme & Thiago,844796,,1,106,new,2019,39
107,1FIaoiLn0E5ilfE5T0P9xx,Então Vem Cá - Ao Vivo,Mano Walter,839742,108.0,20,48,1,2019,39
108,0h1mVA8gOPR71lxSeY67uT,Fica à vontade,Pedro Sampaio,834871,121.0,6,108,13,2019,39
109,4UANYptjv2kpV6IY7IjXoJ,Bem Pior Que Eu - Ao Vivo,Marília Mendonça,832942,105.0,31,50,-4,2019,39
110,0nkDm27DGppCSk8dnGtvPa,Não sou obrigada,POCAH,830891,117.0,25,16,7,2019,39
111,704li4NOyKCQY6qNdoEW5n,Melhor Saída - Ao Vivo,Lauana Prado,828734,112.0,21,53,1,2019,39
112,2SgVsDXzET5EU8VngMh9dv,Senta braba,MC WM,821585,109.0,21,23,-3,2019,39
113,0IQCOAw9ZAI6WnXIrl481F,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,809984,110.0,46,5,-3,2019,39
114,4Lxv5hGnHOUYBVeDgWgcaP,Long Neck - Acústico,Zé Neto & Cristiano,807846,116.0,37,36,2,2019,39
115,4mtHXZBOBMrZSI6jp3X9WJ,Espelho Meu - Ao Vivo,Henrique & Diego,805005,113.0,34,46,-2,2019,39
116,7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,791686,89.0,3,84,-27,2019,39
117,1OUPXna2MCgAt3VNmXJBtg,Bola Rebola,Tropkillaz,789130,118.0,31,1,1,2019,39
118,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,785992,101.0,2,101,-17,2019,39
119,0XEJ7eph2IWFYZc73Jm3n2,Infarto,Diego & Victor Hugo,779838,111.0,46,9,-8,2019,39
120,4iANxSIDT3kGekiquMSAgT,Embrasa,Vitão,775428,115.0,28,111,-5,2019,39
121,4xwPOyN9VgaTPehdsLiYul,Dois Corações,Melim,773647,126.0,24,101,5,2019,39
122,7FiIQXpIeLo3ITfGGpb8PB,Vamos pra Gaiola,MC Kevin o Chris,761612,127.0,37,2,5,2019,39
123,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,758010,122.0,51,3,-1,2019,39
124,2fvxmRWpeqZN8xatpB66pC,Casa mais feliz da rua - Ao vivo,João Gustavo e Murilo,754813,136.0,3,124,12,2019,39
125,0wryAFpQqHTvhteQx7ZNp2,Edredom,Vitão,747028,124.0,13,89,-1,2019,39
126,4oRI9c4EmcKo9kbgVM8zWP,Nem Tchum - Ao Vivo,Maiara & Maraisa,734225,120.0,11,118,-6,2019,39
127,0H8CBal2Dcu5Yc001VotZN,Dona de mim,IZA,733657,128.0,52,26,1,2019,39
128,5GHA824FwkHeBl5u1T6kLj,Namorada Reserva - Ao Vivo,Hugo & Guilherme,732057,141.0,9,123,13,2019,39
129,5M8qHiAV6b0jo3phlyhxcR,Aperte O Play - Ao Vivo,Simone & Simaria,729504,139.0,24,80,10,2019,39
130,0F7FA14euOIX8KcbEturGH,Old Town Road,Lil Nas X,727533,123.0,9,98,-7,2019,39
131,6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,MEDUZA,725869,130.0,14,108,-1,2019,39
132,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,713197,131.0,58,43,-1,2019,39
133,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,704490,138.0,3,133,5,2019,39
134,2ZWCFtbgpxCgb6qR0yHAkh,Garupa 2,Mc Nando,704454,133.0,4,107,-1,2019,39
135,212vnqZwMwICoaG7GG8oWG,Rabetão no Chão,Mc Th,687812,,1,135,new,2019,39
136,2lm3Ric7MeBk8hLfsiVokr,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),Dilsinho,686053,144.0,34,136,8,2019,39
137,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,684752,149.0,62,71,12,2019,39
138,6RtBJYQuduBYuDmX5ww6rW,Conspiração,Tribo da Periferia,683719,,1,138,new,2019,39
139,3NpRkAnxexTh4TklAZNjag,Bye Bye,Mc Don Juan,676949,145.0,28,28,6,2019,39
140,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,671143,125.0,11,53,-15,2019,39
141,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Post Malone,666320,107.0,2,107,-34,2019,39
142,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,664262,142.0,23,64,0,2019,39
143,2dEkETSUpO8oZoCOcKT1yN,Tonelada de Solidão (feat. Ferrugem) - Ao Vivo,Marcos & Belutti,660069,153.0,33,38,10,2019,39
144,1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,654520,143.0,2,143,-1,2019,39
145,5lYKob6hewwt3dcy5kWMfF,Praia do Rosa - Acústico,Oriente,650682,154.0,43,61,9,2019,39
146,0aUGXSCmdJz9I9kdY9e9kk,Love À Queima Roupa - Ao Vivo,Marília Mendonça,645914,146.0,28,81,0,2019,39
147,1EQ8sBQ7Abv9DvNBzhXAcv,Pra Você Guardei O Amor,Nando Reis,644648,158.0,57,121,11,2019,39
148,2Xr33epIjw1fbwOhrng4Pd,Sofro Onde Eu Quiser,Yasmin Santos,642811,163.0,20,92,15,2019,39
149,7Cpd4UGXnTrloIgZpSs46e,Passa Mal - Ao Vivo,Marília Mendonça,634612,151.0,31,64,2,2019,39
150,2vHshN6rsDYqoiZlMhfRpo,Balão,Orochi,632809,167.0,6,150,17,2019,39
151,235BOGYon3gz23rKrtNwle,Morena,Vitor Kley,631596,155.0,5,110,4,2019,39
152,11Y1IGMIThaxu4ijcXRNYs,Nem de Graça,Pixote,631214,166.0,8,152,14,2019,39
153,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,624937,119.0,8,32,-34,2019,39
154,6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,621701,137.0,9,137,-17,2019,39
155,3X4vxzjSiCtmZY2QRumOKW,Favela chegou - Ao vivo,Ludmilla,614602,157.0,17,45,2,2019,39
156,4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - 2011 Mix,Queen,614065,162.0,26,95,6,2019,39
157,11DkUDkBt9kaha1QRnuCMU,Regras - Ao Vivo,Diego & Arnaldo,612265,179.0,28,67,22,2019,39
158,3Vc8vnid3noqupe9PvUKxP,Dizeres,Lourena,610399,169.0,35,65,11,2019,39
159,3TvRRQj7qg8GOD612X9hKT,Namorar Não Dá,MC Kevin o Chris,610261,164.0,12,146,5,2019,39
160,0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,609778,132.0,6,51,-28,2019,39
161,055TcJ0BdCrW7qE8Yq5KRM,Bye Bye - Ao Vivo,Marília Mendonça,605420,160.0,31,78,-1,2019,39
162,4NLfKIsRhP1cve1kcrYg40,Online,Gusttavo Lima,603977,170.0,11,135,8,2019,39
163,3bR8wBqLky6b61ROJlaBEF,"Ai, Amor",ANAVITÓRIA,603708,172.0,60,32,9,2019,39
164,6XGhqvxCMCcBy5XiqG7SWV,Igual Ela Só Uma,Wesley Safadão,602960,161.0,24,3,-3,2019,39
165,6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,602205,197.0,2,165,32,2019,39
166,0BNGeZfk8vEB5uXM6z8MBy,Abandono de Incapaz - Ao Vivo,Marília Mendonça,601778,156.0,6,80,-10,2019,39
167,0EyxB6uQOUC4ex2tbJuu6m,Deixa Eu Te Chamar de Meu Amor,Breno & Caio Cesar,595119,192.0,34,95,25,2019,39
168,0R4dwzW253KTxchGryT1H6,Mandona - Acústico,Oriente,594561,173.0,19,153,5,2019,39
169,7MPQNyAX02uIEQCRsC4sgc,Banco,Matuê,594114,171.0,29,80,2,2019,39
170,1qDZnViQgUItsMpWLVwfGb,Fica - Bonus Track,ANAVITÓRIA,593887,175.0,100,24,5,2019,39
171,3h3fui1QXImL2zRcs9v2Lc,A Casa É Sua,Casa Worship,592430,180.0,14,136,9,2019,39
172,6J8UJNZrIwvcpsWHvSkwXn,Anos Luz,Matuê,592328,168.0,7,168,-4,2019,39
173,11fhHtpcGu5c0ACctrmdru,Atende Aí My Life,Gabriel e Rafael,589430,,1,173,new,2019,39
174,7KdcbYcVF8LkQeQcTYOixJ,Vingança - Ao Vivo,Luan Santana,586198,159.0,54,4,-15,2019,39
175,3UYiU57SMiAS5LqolhHJw1,Shameless,Camila Cabello,576048,135.0,3,79,-40,2019,39
176,6MhQepBa5fq6GAeOKBlUd2,O Sol,Vitor Kley,575965,176.0,5,158,0,2019,39
177,2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,1Kilo,574791,178.0,123,1,1,2019,39
178,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,MC L da Vinte,572518,174.0,52,1,-4,2019,39
