position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
170,2wRkBumdItthjYP9XknImg,Está Rico,Marc Anthony,4387507,,1,170,new,2018,42,global
171,55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,4366203,165.0,12,51,-6,2018,42,global
172,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,4357404,187.0,52,152,15,2018,42,global
173,3obgSF06ki98lYNLNq5vCB,Wasted (feat. Lil Uzi Vert),Juice WRLD,4340355,159.0,14,80,-14,2018,42,global
174,0CBFOvHlyqy30Q5tbyNHfQ,Want To,Dua Lipa,4318618,144.0,5,134,-30,2018,42,global
175,6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,4316243,173.0,26,24,-2,2018,42,global
176,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - 2011 Mix,Queen,4312281,,6,176,re-enter,2018,42,global
177,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,4283251,,65,3,re-enter,2018,42,global
178,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,4267974,183.0,35,31,5,2018,42,global
179,1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,The Weeknd,4261655,188.0,29,1,9,2018,42,global
180,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,4241332,196.0,51,32,16,2018,42,global
181,0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,4208675,,13,151,re-enter,2018,42,global
182,7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,4172063,,32,148,re-enter,2018,42,global
183,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,4135936,,90,61,re-enter,2018,42,global
184,6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),Drake,4112262,195.0,13,13,11,2018,42,global
185,01vv2AjxgP4uUyb8waYO5Y,Morph,Twenty One Pilots,4095585,63.0,2,63,-122,2018,42,global
186,0r9d60ZYPAlFHq8qnUtkXN,Madura (feat. Bad Bunny),Cosculluela,4093631,199.0,27,70,13,2018,42,global
187,39N9RPD9MRb5WmoLzNzPeA,X,Nicky Jam,4088451,189.0,33,4,2,2018,42,global
188,23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,4084936,78.0,2,78,-110,2018,42,global
189,15fZrZhdK0g1BS9sDeW6sD,Love No More,Loud Luxury,4076217,170.0,2,170,-19,2018,42,global
190,33b2wX9d0kxqxhi7lcsC1A,Unica,Ozuna,4074822,182.0,8,70,-8,2018,42,global
191,7glCSQqV5o6NU88Cn4zPZn,Estamos Bien,Bad Bunny,4024716,197.0,14,88,6,2018,42,global
192,1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,4005668,,13,126,re-enter,2018,42,global
193,52okn5MNA47tk87PeZJLEL,Let You Down,NF,3981713,,8,54,re-enter,2018,42,global
194,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,3980367,,11,171,re-enter,2018,42,global
195,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3966920,,44,3,re-enter,2018,42,global
196,0tp6mwUt99QnfY95T30Lqj,Blah Blah Blah,Armin van Buuren,3962195,193.0,9,112,-3,2018,42,global
197,1wsLHgXJ4SKIfd5ePSX1hD,Polaroid,Jonas Blue,3961697,,1,197,new,2018,42,global
198,1ArLnG0bHaHPXqf08sEKM0,Consequences - orchestra,Camila Cabello,3950998,,1,198,new,2018,42,global
199,152lZdxL1OR0ZMW6KquMif,Location,Khalid,3943474,,76,34,re-enter,2018,42,global
200,7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3937924,,27,143,re-enter,2018,42,global
1,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,40096470,2.0,4,1,1,2018,43,global
2,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny,33790813,1.0,2,1,-1,2018,43,global
3,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,26397899,4.0,10,2,1,2018,43,global
4,7l3E7lcozEodtVsSTCkcaA,ZEZE (feat. Travis Scott & Offset),Kodak Black,25675014,3.0,2,3,-1,2018,43,global
5,1A6OTy97kk0mMdm78rHsm8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,25233843,,1,5,new,2018,43,global
6,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,24206277,5.0,3,5,-1,2018,43,global
7,2OpBganfGk2GVdSlRdxzaX,Better,Khalid,21831365,,1,7,new,2018,43,global
8,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,21400500,11.0,3,8,3,2018,43,global
9,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,18768708,15.0,12,2,6,2018,43,global
10,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,17939622,7.0,10,5,-3,2018,43,global
11,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,17464716,8.0,15,4,-3,2018,43,global
12,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,17296927,10.0,16,6,-2,2018,43,global
13,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),Kanye West,16938373,6.0,7,1,-7,2018,43,global
14,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,16772609,12.0,19,2,-2,2018,43,global
15,0Dn40gxVCMo5TkgS8Ik18Q,Falling Down - Bonus Track,Lil Peep,16543892,9.0,6,2,-6,2018,43,global
16,13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,Dua Lipa,15971199,,1,16,new,2018,43,global
17,0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,Juice WRLD,15886976,14.0,15,5,-3,2018,43,global
18,14JzyD6FlBD5z0wV5P07YI,when the party's over,Billie Eilish,15651708,,1,18,new,2018,43,global
19,3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,14835055,17.0,14,12,-2,2018,43,global
20,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,14812016,22.0,3,20,2,2018,43,global
21,5274I4mUMnYczyeXkGDWZN,Fine China,Future,14436312,,1,21,new,2018,43,global
22,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,14430455,20.0,32,1,-2,2018,43,global
23,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,14388842,18.0,3,13,-5,2018,43,global
24,0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,14166069,19.0,32,2,-5,2018,43,global
25,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,13929117,16.0,14,1,-9,2018,43,global
26,4AhSkRYioEIfGvCV19peYN,Suncity (feat. Empress Of),Khalid,13693043,,1,26,new,2018,43,global
27,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,13612332,25.0,26,1,-2,2018,43,global
28,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,Ozuna,13184727,21.0,9,18,-7,2018,43,global
29,7ATATJztoWLcqDAcVVof0C,BEBE,6ix9ine,12570704,24.0,8,17,-5,2018,43,global
30,6xtcFXSo8H9BZN637BMVKS,Let You Love Me,Rita Ora,12483237,30.0,5,30,0,2018,43,global
31,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,12295793,44.0,4,31,13,2018,43,global
32,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,12033045,28.0,29,2,-4,2018,43,global
33,04MLEeAMuV9IlHEsD8vF6A,No Stylist,French Montana,11790975,27.0,5,27,-6,2018,43,global
34,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,11773257,26.0,7,14,-8,2018,43,global
35,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,11482244,32.0,23,6,-3,2018,43,global
36,4zIO3ilp5HvTeK3HJHxhMP,Natural,Imagine Dragons,11385993,31.0,14,20,-5,2018,43,global
37,6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),Little Mix,11270006,41.0,2,37,4,2018,43,global
38,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,11071781,33.0,19,8,-5,2018,43,global
39,2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,10932552,29.0,14,2,-10,2018,43,global
40,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,10764529,39.0,12,30,-1,2018,43,global
41,15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,10715434,23.0,5,23,-18,2018,43,global
42,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Nio Garcia,10415342,38.0,28,8,-4,2018,43,global
43,60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Eminem,10120229,35.0,8,1,-8,2018,43,global
44,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,10078700,52.0,18,44,8,2018,43,global
45,2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,10049990,36.0,8,34,-9,2018,43,global
46,0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,10026028,42.0,14,16,-4,2018,43,global
47,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,9744333,45.0,26,8,-2,2018,43,global
48,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,9723866,46.0,61,7,-2,2018,43,global
49,3rPAD722s5FFNnwjC91t7Z,Quiere Beber,Anuel AA,9688250,50.0,10,49,1,2018,43,global
50,3u1S1OmAUhx5DRlLrXqyp3,Rise,Jonas Blue,9409222,43.0,21,12,-7,2018,43,global
51,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,Lady Gaga,9376443,,1,51,new,2018,43,global
52,2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,Becky G,9279671,47.0,12,45,-5,2018,43,global
53,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,9021200,40.0,3,27,-13,2018,43,global
54,6JQvHMSaR8flFsN53ypOfP,Noticed,Lil Mosey,8866026,,1,54,new,2018,43,global
55,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,8864003,48.0,23,8,-7,2018,43,global
56,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,8778779,,1,56,new,2018,43,global
57,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,8643579,60.0,29,2,3,2018,43,global
58,4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra,8582193,49.0,18,35,-9,2018,43,global
59,7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,8559546,56.0,12,19,-3,2018,43,global
60,0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,8548712,55.0,6,26,-5,2018,43,global
61,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,8457417,57.0,14,19,-4,2018,43,global
62,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,8449799,61.0,32,9,-1,2018,43,global
63,5qFeMRz4TvetPmzjre9Dq7,No Es Justo,J Balvin,8422474,59.0,18,30,-4,2018,43,global
64,2JqnpexlO9dmvjUMCaLCLJ,Love Someone,Lukas Graham,8356065,62.0,6,62,-2,2018,43,global
65,1jQvUmf16VE9WQCPuK2e8K,STOOPID,6ix9ine,8332847,34.0,3,18,-31,2018,43,global
66,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Khalid,8103764,,1,66,new,2018,43,global
67,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,7939876,54.0,10,3,-13,2018,43,global
68,7uQmJ1jgNzBpATSoWKSPFu,Ya No Tiene Novio,Sebastian Yatra,7883355,72.0,8,68,4,2018,43,global
69,5Xn4IyTtW6FUGIUyWjbUHG,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,7757379,64.0,9,45,-5,2018,43,global
70,5a8RPWgKSmcGBGcffmIrUi,Thunderclouds,Sia,7741036,51.0,11,34,-19,2018,43,global
71,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,7722234,74.0,11,28,3,2018,43,global
72,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,7608239,71.0,26,2,-1,2018,43,global
73,4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,7591478,58.0,10,2,-15,2018,43,global
74,2zDj4WjbNDmrRL6Z4YjjCA,Amigos Con Derechos,Reik,7583904,76.0,8,74,2,2018,43,global
75,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,7568331,81.0,27,24,6,2018,43,global
76,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,7563978,66.0,10,16,-10,2018,43,global
77,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,7543043,73.0,92,1,-4,2018,43,global
78,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,7537493,67.0,23,11,-11,2018,43,global
79,62o8KoI44JfN7aYxgTnPvh,Mala Mía,Maluma,7487034,69.0,11,56,-10,2018,43,global
80,2ijef6ni2amuunRoKTlgww,Sin Pijama,Becky G,7452205,70.0,26,22,-10,2018,43,global
81,06GcodDliPWAYFX2LSFLIu,Vertigo,Khalid,7437136,,1,81,new,2018,43,global
82,2hnxrRNzF74mdDzpQZQukQ,There's No Way (feat. Julia Michaels),Lauv,7158199,78.0,4,78,-4,2018,43,global
83,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,7149576,77.0,58,19,-6,2018,43,global
84,5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,7086158,65.0,13,2,-19,2018,43,global
85,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,7071777,79.0,14,68,-6,2018,43,global
86,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,6817532,82.0,84,4,-4,2018,43,global
87,0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,6744347,53.0,4,4,-34,2018,43,global
88,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,6714350,87.0,43,4,-1,2018,43,global
89,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,6462988,83.0,41,1,-6,2018,43,global
90,1jo3TwNGCXfNdB5uba3ZVv,Killshot,Eminem,6437560,75.0,5,23,-15,2018,43,global
91,6q8Lb50EtqNeeJXXe8mMAH,Culpables,KAROL G,6420250,89.0,6,89,-2,2018,43,global
92,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,6394420,85.0,23,12,-7,2018,43,global
93,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,6390219,88.0,16,19,-5,2018,43,global
94,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,6387756,102.0,7,94,8,2018,43,global
95,4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,6332587,86.0,14,27,-9,2018,43,global
96,6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,Future,6291947,,1,96,new,2018,43,global
97,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,6261489,97.0,14,81,0,2018,43,global
98,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,6230758,91.0,21,11,-7,2018,43,global
99,6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,6192633,84.0,2,84,-15,2018,43,global
100,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,6181766,93.0,37,4,-7,2018,43,global
101,3ao3OVxHlb3C08vAaApUlm,Imposible,Luis Fonsi,6119459,,1,101,new,2018,43,global
102,6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,6051368,90.0,8,53,-12,2018,43,global
103,2xJCMIJfcNYDc5iR0sAm2O,New Rules,Dua Lipa,6044403,,1,103,new,2018,43,global
104,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,6005507,101.0,57,10,-3,2018,43,global
105,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,5875729,113.0,36,11,8,2018,43,global
106,1h9P5WJwyvK8OB7O2YiXgp,Ibiza,Ozuna,5845449,134.0,6,106,28,2018,43,global
107,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,5792651,100.0,21,86,-7,2018,43,global
108,0Fpen1PTuEnCmOJtUU9Iud,New Patek,Lil Uzi Vert,5790523,94.0,6,25,-14,2018,43,global
109,6rbhaJsE4uLzpPf8WYSHDK,Asesina,Brytiago,5782039,92.0,17,73,-17,2018,43,global
110,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,5750896,98.0,22,25,-12,2018,43,global
111,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,5714715,108.0,45,24,-3,2018,43,global
112,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - 2011 Mix,Queen,5706753,176.0,7,112,64,2018,43,global
113,7nD2JPaxIKUdxd2UWgnaGL,Toda - Remix,Alex Rose,5687886,103.0,14,103,-10,2018,43,global
114,7DrluKkTviBwCc8AV3VGmf,Clandestino,Shakira,5681502,99.0,20,39,-15,2018,43,global
115,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Bebe Rexha,5677827,104.0,18,52,-11,2018,43,global
116,33zcmmElV1YbRZe57biUjg,Celoso,Lele Pons,5650736,131.0,10,116,15,2018,43,global
117,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),Martin Garrix,5609159,111.0,19,15,-6,2018,43,global
118,0XySogm94T51XF5F2jumXm,All Girls Are The Same,Juice WRLD,5561687,116.0,15,69,-2,2018,43,global
119,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,5544710,106.0,14,22,-13,2018,43,global
120,00EPIEnX1JFjff8sC6bccd,No Me Acuerdo,Thalía,5539323,110.0,14,66,-10,2018,43,global
121,1DcxnVNFAyVl2sDQ646pXS,PPP,Kevin Roldan,5525340,132.0,2,121,11,2018,43,global
122,7wBJfHzpfI3032CSD7CE2m,STARGAZING,Travis Scott,5501099,105.0,12,3,-17,2018,43,global
123,2OsDoAzo5SGq10qwmKSQBv,Jet Lag (feat. Young Scooter),Future,5492731,,1,123,new,2018,43,global
124,4M3FO0ji6Lc8vwD1sgf1nc,Born To Be Yours,Kygo,5442786,109.0,3,109,-15,2018,43,global
125,29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,Juice WRLD,5435360,119.0,12,84,-6,2018,43,global
126,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,5404842,121.0,51,3,-5,2018,43,global
127,6eYxmK9fdL4hwLnXG2zY3s,Look At Me!,XXXTENTACION,5371166,126.0,23,39,-1,2018,43,global
128,5qHirGR7M9tdm6C17DlzSY,REEL IT IN,Aminé,5368988,123.0,6,123,-5,2018,43,global
129,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,5343306,122.0,61,10,-7,2018,43,global
130,63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,5334479,107.0,32,18,-23,2018,43,global
131,4J4zx8xGJpuGndrVc06KaT,Diamond Heart,Alan Walker,5291047,153.0,4,131,22,2018,43,global
132,3m2aDCqn8eT5ElXDUiboGU,Get Dripped (feat. Playboi Carti),Lil Yachty,5245232,,1,132,new,2018,43,global
133,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,5244547,125.0,37,6,-8,2018,43,global
134,2zy9TMoZlYGuCNY4TLqG24,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,5229362,117.0,6,42,-17,2018,43,global
135,1N7YeVU0ZwAFbOhwM61ef6,Head Above Water,Avril Lavigne,5213129,129.0,4,129,-6,2018,43,global
136,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,5180042,127.0,93,7,-9,2018,43,global
137,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5165074,128.0,18,59,-9,2018,43,global
138,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,5147117,133.0,90,20,-5,2018,43,global
139,4MAsYGSgxsaj73dC2lvFC4,WORKIN ME,Quavo,5102040,96.0,2,96,-43,2018,43,global
140,3edzl4zvKFi0D3iuF6cs2f,PASS OUT (feat. 21 Savage),Quavo,5083514,37.0,2,37,-103,2018,43,global
141,1gOyBTO1fDLDTH8Ap12Wyp,Motion,Khalid,5003165,,1,141,new,2018,43,global
142,05mAIVLkIWc2d1UBYZBCp8,1999,Charli XCX,4990814,,2,142,re-enter,2018,43,global
143,5GNjiM8jZCgbqjHklAcT9e,All I Am,Jess Glynne,4946004,120.0,2,120,-23,2018,43,global
144,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,4891823,130.0,40,9,-14,2018,43,global
145,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,4870908,137.0,93,2,-8,2018,43,global
146,0YammaEkYSeo9vQYZ1OwS6,Say My Name,David Guetta,4848878,112.0,6,68,-34,2018,43,global
147,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,4827312,140.0,74,10,-7,2018,43,global
148,0VKkyBKCXyR99navhVRqcP,La player (Bandolera),Zion & Lennox,4825474,138.0,32,56,-10,2018,43,global
149,3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,4759067,135.0,13,47,-14,2018,43,global
150,0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,Joji,4757543,118.0,6,75,-32,2018,43,global
151,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,4742966,158.0,68,12,7,2018,43,global
152,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,4718185,146.0,30,124,-6,2018,43,global
153,6XBjCetHKdO5L9cwMDVffw,Hipócrita,Anuel AA,4715651,145.0,13,112,-8,2018,43,global
154,3wScL5W8H40zzCKN0atfBk,Uproar,Lil Wayne,4715404,124.0,4,19,-30,2018,43,global
155,6JjPBQfI2Y8nIjnm65X6Pw,X - Remix,Nicky Jam,4693820,142.0,17,37,-13,2018,43,global
156,0GxQ1A5L9xnMOytbP6eKBG,What Lovers Do (feat. SZA),Maroon 5,4692887,141.0,19,141,-15,2018,43,global
157,0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4692688,147.0,12,81,-10,2018,43,global
158,1ArLnG0bHaHPXqf08sEKM0,Consequences - orchestra,Camila Cabello,4671543,198.0,2,158,40,2018,43,global
159,5HeKOKc4phmLn8e4I7EkzD,My Blood,Twenty One Pilots,4654803,143.0,3,76,-16,2018,43,global
160,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,4649042,151.0,10,121,-9,2018,43,global
161,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,Travis Scott,4643450,157.0,12,24,-4,2018,43,global
162,575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,Shawn Mendes,4623438,148.0,4,126,-14,2018,43,global
163,2jt2WxXMCD4zjACthkJQVE,The Ringer,Eminem,4618071,136.0,8,3,-27,2018,43,global
164,4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,4605698,114.0,12,93,-50,2018,43,global
165,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,4601632,152.0,93,58,-13,2018,43,global
166,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),XXXTENTACION,4591120,150.0,24,27,-16,2018,43,global
167,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,4568880,149.0,80,1,-18,2018,43,global
168,2wRkBumdItthjYP9XknImg,Está Rico,Marc Anthony,4563741,170.0,2,168,2,2018,43,global
169,3DKpA54hrFIdPN6AtL9HXa,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga,4544688,,1,169,new,2018,43,global
170,6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,4493010,175.0,27,24,5,2018,43,global
171,1snWlbcbgQpJfknoI30DWG,Darkside,Alan Walker,4487000,139.0,13,67,-32,2018,43,global
172,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,4477344,164.0,28,16,-8,2018,43,global
173,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,4468687,166.0,63,8,-7,2018,43,global
174,1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,Lady Gaga,4461695,,1,174,new,2018,43,global
175,2vs5ubqg8QUbfyWZpMfvWe,Astronauts,Future,4442837,,1,175,new,2018,43,global
176,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,4416177,162.0,32,137,-14,2018,43,global
177,1wsLHgXJ4SKIfd5ePSX1hD,Polaroid,Jonas Blue,4408684,197.0,2,177,20,2018,43,global
178,66BjcDhhwWCcQIBxHMpKXh,Flames,David Guetta,4387208,155.0,6,105,-23,2018,43,global
179,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,4364528,159.0,86,2,-20,2018,43,global
180,6Yocr5JJOjupv71R5uhye5,Roli Glitzer Glitzer (feat. Luciano & Eno),Capital Bra,4361757,,1,180,new,2018,43,global
181,4uHscE8VF6F6mKU3ECjIKr,Cry Alone,Lil Peep,4345605,,1,181,new,2018,43,global
182,2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,4333357,169.0,21,42,-13,2018,43,global
183,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,4329842,167.0,86,41,-16,2018,43,global
184,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,4311465,172.0,53,152,-12,2018,43,global
185,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,4283786,183.0,91,61,-2,2018,43,global
186,1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,The Weeknd,4270961,179.0,30,1,-7,2018,43,global
187,6jA8JUuPCGYjFcgw0AoM5T,Me Niego (feat. Ozuna & Wisin),Reik,4262039,156.0,36,22,-31,2018,43,global
188,0sPTfDSZgE3KvcvqaKPtEx,Tanta Falta,Bryant Myers,4221104,168.0,2,168,-20,2018,43,global
189,5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),Lil Wayne,4207686,115.0,4,6,-74,2018,43,global
190,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,4200424,180.0,52,32,-10,2018,43,global
191,152lZdxL1OR0ZMW6KquMif,Location,Khalid,4188485,199.0,77,34,8,2018,43,global
192,55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,4183954,171.0,13,51,-21,2018,43,global
193,4Nip6oiJU24LqcUEi7u19S,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,4174519,,1,193,new,2018,43,global
