position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
122,1YlulsUKDduOmC7WxvXYPW,Painkiller,Ruel,266778,135.0,8,50,13,2019,45
123,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,265016,128.0,40,28,5,2019,45
124,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,264918,122.0,43,5,-2,2019,45
125,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,264905,133.0,80,1,8,2019,45
126,4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,264476,109.0,17,8,-17,2019,45
127,24bnCCysWnbNRNUT4LpHcP,Everything We Need,Kanye West,263725,34.0,2,34,-93,2019,45
128,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,263434,131.0,148,1,3,2019,45
129,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,260313,129.0,20,129,0,2019,45
130,4Ta3PhWmY50ZLU1uhKFKPE,Outnumbered,Dermot Kennedy,260155,146.0,5,130,16,2019,45
131,79esEXlqqmq0GPz0xQSZTV,Lost In Japan,Shawn Mendes,258428,143.0,44,55,12,2019,45
132,7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,256859,132.0,66,12,0,2019,45
133,3XV2EL4JquJ7BEA4Tyi8Gl,Bad N Bouj,Hp Boyz,256715,112.0,7,88,-21,2019,45
134,2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),Tyga,255261,120.0,22,70,-14,2019,45
135,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,252320,137.0,39,6,2,2019,45
136,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,249359,139.0,41,11,3,2019,45
137,0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),Diplo,249232,134.0,6,134,-3,2019,45
138,7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,248770,,1,138,new,2019,45
139,0oPOuDmmkVp3h6puekhs6P,Use This Gospel,Kanye West,248044,39.0,2,39,-100,2019,45
140,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepublic,247877,141.0,25,15,1,2019,45
141,6Z4vonpOado2slZz4XFf0P,No Effect,Hooligan Hefs,246720,150.0,17,126,9,2019,45
142,1SNiXDwSilLujcYdvfqVpT,Call You Mine,The Chainsmokers,245445,140.0,12,57,-2,2019,45
143,0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,245113,144.0,13,69,1,2019,45
144,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,243677,142.0,35,8,-2,2019,45
145,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,241513,152.0,36,123,7,2019,45
146,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,239746,151.0,58,4,5,2019,45
147,2P0NiuAfypaw5UZJoo0n0o,It Might Be Time,Tame Impala,239621,187.0,2,147,40,2019,45
148,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,239274,148.0,72,113,0,2019,45
149,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,237423,159.0,27,138,10,2019,45
150,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,236084,156.0,148,89,6,2019,45
151,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,233912,147.0,11,38,-4,2019,45
152,6N1EjQjnvhOjFrF6oUmGPa,Summer Of '69,Bryan Adams,233720,158.0,36,142,6,2019,45
153,51wFQM8W0YfXTmHusXUr5i,MAMACITA,Tyga,232401,153.0,2,153,0,2019,45
154,4S4Mfvv03M1cHgIOJcbUCL,In My Room,Frank Ocean,230834,,1,154,new,2019,45
155,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Post Malone,230063,136.0,8,12,-19,2019,45
156,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),Black Eyed Peas,229941,,1,156,new,2019,45
157,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,228749,166.0,32,129,9,2019,45
158,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,228194,169.0,140,7,11,2019,45
159,4sWuPniHClkInYAnzXAYUF,Camelot,NLE Choppa,228147,160.0,7,124,1,2019,45
160,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,227178,157.0,149,3,-3,2019,45
161,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill,225964,162.0,49,28,1,2019,45
162,0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),Post Malone,225798,149.0,8,35,-13,2019,45
163,2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,224975,154.0,2,154,-9,2019,45
164,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,224642,175.0,136,111,11,2019,45
165,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,224010,165.0,72,54,0,2019,45
166,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,223220,180.0,115,7,14,2019,45
167,4c2cdWv3GLKoP12tY0OzZl,Exit Sign,Hilltop Hoods,222659,164.0,37,24,-3,2019,45
168,4e0FYxSROat25pH16zMTZI,Love Me,Lil Tecca,222363,163.0,5,133,-5,2019,45
169,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,Joel Corry,221349,,1,169,new,2019,45
170,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,220746,172.0,72,9,2,2019,45
171,5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,220097,171.0,15,47,0,2019,45
172,07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,219589,177.0,19,139,5,2019,45
173,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,218909,178.0,124,2,5,2019,45
174,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,218494,181.0,26,89,7,2019,45
175,4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,218443,,1,175,new,2019,45
176,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,218287,183.0,24,88,7,2019,45
177,02c4wpeXlXxT7Cekkz3kP3,Lean On Me,Illy,218093,161.0,5,114,-16,2019,45
178,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,217427,179.0,90,65,1,2019,45
179,44ZJ4hLD5onikKsVLQaILr,Vossi Bop,Stormzy,217184,168.0,28,28,-11,2019,45
180,5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - 2011 Mix,Queen,217045,186.0,53,58,6,2019,45
181,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Khalid,215801,184.0,53,19,3,2019,45
182,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,YNW Melly,215688,191.0,31,25,9,2019,45
183,20JtELGPfOAMq7FpUt8eSM,Yellow Hearts,Ant Saunders,215594,,1,183,new,2019,45
184,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams,Daryl Hall & John Oates,214915,188.0,23,124,4,2019,45
185,4oPWkP9zQ5ANBbfdHGOvKF,Woke Up Late (feat. Hailee Steinfeld),Drax Project,213785,173.0,5,137,-12,2019,45
186,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,213464,197.0,66,99,11,2019,45
187,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,212584,194.0,68,29,7,2019,45
188,0frIZMaQwtdV4Ee8nhB1te,Khe Sanh - 2011 Remastered,Cold Chisel,212024,192.0,9,153,4,2019,45
189,6hLkeOMrhZ2CMLBp2of576,Wanted,OneRepublic,211709,196.0,9,66,7,2019,45
190,3x0iSm223jC2fMgT3QCn6g,Bounce,Samantha Jade,211692,,1,190,new,2019,45
191,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,211426,,1,191,new,2019,45
192,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,211206,195.0,136,1,3,2019,45
193,240WkSGaUBJMBmHLqS33WA,Little Things,Jessica Mauboy,210107,167.0,3,124,-26,2019,45
194,5FdKpk7MwtByxRsCzc1HLY,The Message,ONEFOUR,208124,189.0,16,123,-5,2019,45
195,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,206792,,66,93,re-enter,2019,45
196,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,206475,198.0,73,3,2,2019,45
197,6ABrDJwa6iVFuT1O1F9ZUm,Love Songs,Kaash Paige,205727,,1,197,new,2019,45
198,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,205576,,85,3,re-enter,2019,45
199,42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,205459,,13,128,re-enter,2019,45
200,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,204786,,49,134,re-enter,2019,45
1,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,1931952,1.0,23,1,0,2019,46
2,1ZPWWSwCkxKfqdp4H0RFCo,ROXANNE,Arizona Zervas,1807256,12.0,3,2,10,2019,46
3,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,1631273,2.0,9,2,-1,2019,46
4,2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,1500710,3.0,10,3,-1,2019,46
5,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,1453514,5.0,8,5,0,2019,46
6,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,1443361,7.0,2,6,1,2019,46
7,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,1365546,6.0,11,4,-1,2019,46
8,1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,1341657,4.0,4,2,-4,2019,46
9,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,1191912,8.0,6,4,-1,2019,46
10,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,1157679,9.0,6,3,-1,2019,46
11,2zoNNEAyPK2OGDfajardlY,Rushing Back,Flume,1072568,16.0,7,11,5,2019,46
12,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,1023893,11.0,26,4,-1,2019,46
13,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,976334,13.0,18,10,0,2019,46
14,2grAr8pWMuLWn8ZYEE9wDV,Never Seen the Rain,Tones And I,961002,14.0,17,14,0,2019,46
15,1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),SHAED,923920,15.0,7,15,0,2019,46
16,7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,900195,19.0,4,16,3,2019,46
17,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,887027,17.0,21,6,0,2019,46
18,2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,866480,10.0,3,5,-8,2019,46
19,07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,851244,20.0,3,19,1,2019,46
20,2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,800361,18.0,5,8,-2,2019,46
21,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,798824,21.0,18,2,0,2019,46
22,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,776609,22.0,16,2,0,2019,46
23,5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,759628,,1,23,new,2019,46
24,6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,740626,24.0,9,13,0,2019,46
25,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,733579,25.0,28,7,0,2019,46
26,26wLOs3ZuHJa2Ihhx6QIE6,Teeth,5 Seconds of Summer,690139,28.0,12,8,2,2019,46
27,7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,684168,27.0,10,22,0,2019,46
28,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,681248,23.0,17,5,-5,2019,46
29,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,678359,29.0,33,1,0,2019,46
30,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,671156,31.0,18,3,1,2019,46
31,2KKijf6Ett4kmVNJze2roh,The Git Up,Blanco Brown,645374,32.0,5,23,1,2019,46
32,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,639658,34.0,9,16,2,2019,46
33,5tZWtGT65sMrDVPB5H444n,Castles,Freya Ridings,628919,37.0,9,33,4,2019,46
34,0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,623686,33.0,13,23,-1,2019,46
35,0gCNs3jCCDhObAK0MRghtv,Catching Feelings (feat. SIX60),Drax Project,621211,39.0,7,35,4,2019,46
36,0Z26mbSHJ1dkUu7g9DDgif,Trigger,Major Lazer,603012,35.0,3,35,-1,2019,46
37,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,Lizzo,587586,36.0,28,16,-1,2019,46
38,20JtELGPfOAMq7FpUt8eSM,Yellow Hearts,Ant Saunders,586985,183.0,2,38,145,2019,46
39,1cL3ucXzG2hj3XOUPIWdvZ,Feelings,Lauv,564701,,1,39,new,2019,46
40,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,558606,40.0,6,37,0,2019,46
41,1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,547391,30.0,9,21,-11,2019,46
42,4fwo6czG5nvOQMzhOto1ya,Lonely (with Jonas Brothers),Diplo,546956,42.0,7,36,0,2019,46
43,4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,535900,38.0,3,31,-5,2019,46
44,44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,533183,45.0,13,13,1,2019,46
45,5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,531409,47.0,6,45,2,2019,46
46,0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,529599,48.0,23,30,2,2019,46
47,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),benny blanco,527425,44.0,49,4,-3,2019,46
48,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,516654,43.0,19,3,-5,2019,46
49,5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,504342,51.0,4,49,2,2019,46
50,1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,495184,46.0,6,30,-4,2019,46
51,314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),BTS,458493,49.0,4,49,-2,2019,46
52,6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,442244,55.0,20,29,3,2019,46
53,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,434266,53.0,14,27,0,2019,46
54,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,427090,52.0,20,8,-2,2019,46
55,36orMWv2PgvnzXsd5CJ0yL,Post Malone (feat. RANI),Sam Feldt,422649,63.0,13,55,8,2019,46
56,51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,421545,50.0,20,9,-6,2019,46
57,0aZMdAA6pg0IdH1r9MF5sT,Misunderstood,Youngn Lipz,419215,77.0,4,57,20,2019,46
58,7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,403704,138.0,2,58,80,2019,46
59,4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine),YNW Melly,396886,59.0,8,45,0,2019,46
60,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,388826,57.0,16,13,-3,2019,46
61,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,387711,66.0,58,5,5,2019,46
62,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,385507,67.0,74,1,5,2019,46
63,46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,382681,54.0,5,54,-9,2019,46
64,4wopYJ5wpYOM6ogm2Jugnw,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,378412,,1,64,new,2019,46
65,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,374037,58.0,16,22,-7,2019,46
66,56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,370175,70.0,2,66,4,2019,46
67,3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,368724,61.0,5,57,-6,2019,46
68,63VyEdzMM3w4ZQ1WtARa2S,Takeaway (feat. Lennon Stella),The Chainsmokers,365938,,1,68,new,2019,46
69,7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),Lil Mosey,363821,,1,69,new,2019,46
70,3Yh9lZcWyKrK9GjbhuS0hR,Good as Hell,Lizzo,362402,60.0,13,10,-10,2019,46
71,4Of7rzpRpV1mWRbhp5rAqG,Bruises,Lewis Capaldi,361931,68.0,20,68,-3,2019,46
72,5qrSlOut2rNAWv3ubArkNy,Be Alright,Dean Lewis,360809,72.0,28,40,0,2019,46
73,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,356045,71.0,22,5,-2,2019,46
74,22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,355052,74.0,23,8,0,2019,46
75,1tNJrcVe6gwLEiZCtprs1u,3 Nights,Dominic Fike,349128,76.0,46,4,1,2019,46
76,6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Ellie Goulding,346103,69.0,13,69,-7,2019,46
77,1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,345532,,1,77,new,2019,46
78,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,336445,73.0,9,37,-5,2019,46
79,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,334499,81.0,12,3,2,2019,46
80,0vHmuAr3iAuGBAqMmraa05,Johnny Run Away,Tones And I,332642,75.0,23,16,-5,2019,46
81,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,327841,83.0,150,8,2,2019,46
82,7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,The Killers,326861,82.0,12,73,0,2019,46
83,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,325441,78.0,65,2,-5,2019,46
84,7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),Ariana Grande,322942,56.0,2,56,-28,2019,46
85,4etKC4ngPKsQDHUMnYgV3A,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,319967,,1,85,new,2019,46
86,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,317554,84.0,32,4,-2,2019,46
87,6zeeWid2sgw4lap2jV61PZ,Better,Khalid,316563,86.0,55,6,-1,2019,46
88,59zWQR2wQnSlkG4xTTwY9d,Choir,Guy Sebastian,312039,80.0,23,13,-8,2019,46
89,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,310314,87.0,67,7,-2,2019,46
90,7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,305499,88.0,9,47,-2,2019,46
91,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,303187,92.0,58,1,1,2019,46
92,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,299549,94.0,76,64,2,2019,46
93,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,298724,85.0,15,5,-8,2019,46
94,2JK8HVAU1Jyd8BWNMGc76A,Ben 10,ONEFOUR,298227,,1,94,new,2019,46
95,2WKAty6EEiV8Lt8dAnRAdy,Engineers,Hp Boyz,293315,90.0,13,70,-5,2019,46
96,4DnKssL3N9jv5aox9Xsavc,Find an Island,BENEE,291767,102.0,4,96,6,2019,46
97,3f9Mzvd3URfbbIJBX4pz9Z,Phone Numbers,Dominic Fike,289899,98.0,10,67,1,2019,46
98,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,289715,97.0,49,33,-1,2019,46
99,7to68V64Cu6zk0UDo5tyw3,Confidence,Ocean Alley,287684,106.0,54,10,7,2019,46
100,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,287308,96.0,12,20,-4,2019,46
101,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,282055,100.0,66,20,-1,2019,46
102,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,280730,104.0,60,5,2,2019,46
103,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,280138,105.0,112,1,2,2019,46
104,24KD18eYQQQWaSW9Von1vA,Real Thing,Ruel,278886,112.0,9,53,8,2019,46
105,6muOWhMh7Tf0UFUtMDBhUR,Orphans,Coldplay,277739,89.0,3,89,-16,2019,46
106,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,276965,,1,106,new,2019,46
107,43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,276914,110.0,33,6,3,2019,46
108,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,276715,62.0,4,38,-46,2019,46
109,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),Black Eyed Peas,276647,156.0,2,109,47,2019,46
110,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,275799,109.0,40,1,-1,2019,46
111,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,274826,113.0,81,11,2,2019,46
112,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,273810,103.0,24,7,-9,2019,46
113,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,272302,114.0,56,104,1,2019,46
114,3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),Young Thug,271964,101.0,13,47,-13,2019,46
115,587Cj6WZ9NTCfYhpmVkGID,Spot the Difference,ONEFOUR,271664,120.0,22,83,5,2019,46
116,4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - 2011 Mix,Queen,270991,121.0,34,53,5,2019,46
117,0Exfrf3nRw9SXpls2n8KFB,Ladz in the Hood,ONEFOUR,270122,117.0,11,49,0,2019,46
118,0TMGV2zMZXOILVtQLtkI3G,What Am I,Why Don't We,267397,107.0,6,107,-11,2019,46
119,1YlulsUKDduOmC7WxvXYPW,Painkiller,Ruel,266313,122.0,9,50,3,2019,46
120,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,265358,118.0,107,71,-2,2019,46
121,4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra,265106,119.0,69,3,-2,2019,46
122,6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,263433,116.0,7,90,-6,2019,46
123,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,262207,128.0,149,1,5,2019,46
124,7f5trao56t7sB7f14QDTmp,Juicy,Doja Cat,261627,,1,124,new,2019,46
125,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,260575,125.0,81,1,0,2019,46
126,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,259273,129.0,21,126,3,2019,46
127,7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),French Montana,258995,95.0,7,40,-32,2019,46
128,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,258832,123.0,41,28,-5,2019,46
129,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,256577,124.0,44,5,-5,2019,46
130,7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,256045,132.0,67,12,2,2019,46
131,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,254822,91.0,2,91,-40,2019,46
132,3giOJy1zsagI2miM669sh8,IYKYK (They Know Who),Hooligan Hefs,254519,111.0,8,102,-21,2019,46
133,2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),Tyga,250736,134.0,23,70,1,2019,46
134,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,246751,136.0,42,11,2,2019,46
135,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,246599,135.0,40,6,0,2019,46
136,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepublic,243535,140.0,26,15,4,2019,46
137,4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,242209,126.0,18,8,-11,2019,46
138,3XV2EL4JquJ7BEA4Tyi8Gl,Bad N Bouj,Hp Boyz,241599,133.0,8,88,-5,2019,46
139,0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,241011,143.0,14,69,4,2019,46
140,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,JP Saxe,240538,,1,140,new,2019,46
141,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,240201,144.0,36,8,3,2019,46
142,6Z4vonpOado2slZz4XFf0P,No Effect,Hooligan Hefs,239780,141.0,18,126,-1,2019,46
143,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,239222,145.0,37,123,2,2019,46
144,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,238170,149.0,28,138,5,2019,46
145,6IJTc8xo6XasOU8fpxMU57,Call You Mine (feat. Bebe Rexha),The Chainsmokers,237289,,1,145,new,2019,46
146,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,236627,148.0,73,113,2,2019,46
147,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,235729,146.0,59,4,-1,2019,46
148,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,235356,151.0,12,38,3,2019,46
149,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,233889,150.0,149,89,1,2019,46
150,6N1EjQjnvhOjFrF6oUmGPa,Summer Of '69,Bryan Adams,231769,152.0,37,142,2,2019,46
151,4S4Mfvv03M1cHgIOJcbUCL,In My Room,Frank Ocean,231401,154.0,2,151,3,2019,46
152,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,228179,160.0,150,3,8,2019,46
153,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,227741,157.0,33,129,4,2019,46
154,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,227471,164.0,137,111,10,2019,46
155,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,Joel Corry,226684,169.0,2,155,14,2019,46
